id,smirks,sources
EVODEX-Em210,[H][C:25]([N:24])([C:26])[H:64].[H][O:38][C:37]([C:32])=[C:39]([C:30]=[O:29])[O:40][H].[O:41]=[O:42]>>[H][O:42][C:25]([N:24])([C:26])[H:64].[O:29]=[C:30][C:39]([C:37]([C:32])=[O:38])=[O:40].[H][O:41][H],EVODEX-P436
EVODEX-Em211,[H][C:25]([N:24])([C:26])[H:64].[H][O:38][C:37]([C:32])=[C:39]([C:30]=[O:29])[O:40][H].O=[O:42]>>[H][O:42][C:25]([N:24])([C:26])[H:64].[O:29]=[C:30][C:39]([C:37]([C:32])=[O:38])=[O:40],EVODEX-P437
EVODEX-Em212,[H][O:38][C:37]([C:32])=[C:39]([C:30]=[O:29])[O:40][H]>>[O:29]=[C:30][C:39]([C:37]([C:32])=[O:38])=[O:40],EVODEX-P438
EVODEX-Em213,[H][C:25]([N:24])([C:26])[H:64].O=[O:42]>>[H][O:42][C:25]([N:24])([C:26])[H:64],EVODEX-P439
EVODEX-Em214,[H][C:25]([N:24])([C:26])[H:64]>>O[C:25]([N:24])([C:26])[H:64],EVODEX-P440
EVODEX-Em215,[H][C:25]([N:24])([C:26])[H:64].[O:41]=[O:42]>>[H][O:42][C:25]([N:24])([C:26])[H:64].[H][O:41][H],EVODEX-P441
EVODEX-Em216,[H][C:25]([N:24])([C:26])[H:64].[H][O:38][C:37]([C:32])=[C:39]([C:30]=[O:29])[O:40][H]>>O[C:25]([N:24])([C:26])[H:64].[O:29]=[C:30][C:39]([C:37]([C:32])=[O:38])=[O:40],EVODEX-P443
EVODEX-Em217,[H][O:38][C:37]([C:32])=[C:39]([C:30]=[O:29])[O:40][H].[O:41]=[O:42]>>[H][O:42]C.[O:29]=[C:30][C:39]([C:37]([C:32])=[O:38])=[O:40].[H][O:41][H],EVODEX-P444
EVODEX-Em218,[H][O:38][C:37]([C:32])=[C:39]([C:30]=[O:29])[O:40][H].O=[O:42]>>[H][O:42]C.[O:29]=[C:30][C:39]([C:37]([C:32])=[O:38])=[O:40],EVODEX-P445
EVODEX-Em219,[H][O:38][C:37]([C:32])=[C:39]([C:30]=[O:29])[O:40][H].O=[O:41]>>[O:29]=[C:30][C:39]([C:37]([C:32])=[O:38])=[O:40].[H][O:41][H],EVODEX-P446
EVODEX-Em220,[H][O:3][C:2](=[O:1])[O:4]>>[O:1]=[C:2]=[O:3].[O:4],EVODEX-P459
EVODEX-Em221,[H][O:3][C:2](O)=[O:1]>>[O:1]=[C:2]=[O:3],EVODEX-P460
EVODEX-Em222,[H][C:44]([C:42](O)([N:6])[H:102])([C:45])[H:104]>>[N:6][C:42](=[C:44]([C:45])[H:104])[H:102],EVODEX-P461
EVODEX-Em223,[H][C:44]([C:42]([N:6])([O:43])[H:102])([C:45])[H:104]>>[N:6][C:42](=[C:44]([C:45])[H:104])[H:102].[O:43],EVODEX-P462
EVODEX-Em224,[H][C:44]([C:42]([N:6])([O:43][H:103])[H:102])([C:45])[H:104].[O:64][P:65](=[O:66])([O:67])[O:68]>>[N:6][C:42](=[C:44]([C:45])[H:104])[H:102].[O:43]([P:65]([O:64])(=[O:66])[O:67])[H:103].[O:68],EVODEX-P463
EVODEX-Em225,[H][C:44]([C:42]([N:6])([O:43][H:103])[H:102])([C:45])[H:104].O[P:65]([O:64])(=[O:66])[O:67]>>[N:6][C:42](=[C:44]([C:45])[H:104])[H:102].[O:43]([P:65]([O:64])(=[O:66])[O:67])[H:103],EVODEX-P464
EVODEX-Em226,[H][C:44]([C:42](O)([N:6])[H:102])([C:45])[H:104].P[O:68][P:69]>>[N:6][C:42](=[C:44]([C:45])[H:104])[H:102].[H][O:68][P:69],EVODEX-P465
EVODEX-Em227,C[C:7]1([C:6])[C:11]([H:21])=[C:12]([H:22])[C:13][C:15]=[C:16]1>>[H][C:12]1([H:22])[C:11]([H:21])=[C:7]([C:6])[C:16]=[C:15][C:13]1,EVODEX-P469
EVODEX-Em228,[H][O:10][C:8]([C:7]1([C:6])[C:11]([H:21])=[C:12]([H:22])[C:13][C:15]=[C:16]1)=[O:9]>>[C:8](=[O:9])=[O:10].[H][C:12]1([H:22])[C:11]([H:21])=[C:7]([C:6])[C:16]=[C:15][C:13]1,EVODEX-P470
EVODEX-Em229,[C:2]1[C:4][N:5]=[C:6](:[N:7]):[C:13](:[C:11]=[O:12])=[N:14]1>>[H][N:5]1[C:4][C:2][N:14]([H])[C:13](:[C:11]=[O:12]):[C:6]1:[N:7],EVODEX-P473
EVODEX-Em230,[O:55]=[C:56]=[O:57]>>[H][O:55][C:56](C)=[O:57],"EVODEX-P474,EVODEX-P657,EVODEX-P1460"
EVODEX-Em231,[H][C:1]([C:2](=[O:3])[C:4]=[O:5])([H:58])[H:59]>>[H][C:2]([C:1](C)([H:58])[H:59])([O:3][H])[C:4]=[O:5],EVODEX-P476
EVODEX-Em232,[H][C:1]([C:2](=[O:3])[C:4]=[O:5])([H:58])[H:59].[O:55]=[C:56]=[O:57]>>[H][C:2]([C:1]([C:56]([O:55][H])=[O:57])([H:58])[H:59])([O:3][H])[C:4]=[O:5],EVODEX-P479
EVODEX-Em233,[H][C:26]([H])([C:25])[O:27]>>O=[C:26]([C:25])[O:27],EVODEX-P483
EVODEX-Em234,[H][C:26]([H])([C:25])[O:27].[H][O:128][H]>>[C:25][C:26]([O:27])=[O:128],EVODEX-P484
EVODEX-Em235,[H][C:1]([C:2])([H:11])[H:12].[O:5]=[C:6]([O:7])[C:8]=[O:9]>>[C:1]([C:2])([C:6](=[O:5])[C:8]=[O:9])([H:11])[H:12].[O:7],EVODEX-P488
EVODEX-Em236,[H][C:1]([C:2])([H:11])[H:12].O[C:6](=[O:5])[C:8]=[O:9]>>[C:1]([C:2])([C:6](=[O:5])[C:8]=[O:9])([H:11])[H:12],EVODEX-P490
EVODEX-Em237,O[C:6](=[O:5])[C:8]=[O:9]>>C[C:6](=[O:5])[C:8]=[O:9],EVODEX-P491
EVODEX-Em238,[H][C:1]([C:2])([H:11])[H:12]>>C[C:1]([C:2])([H:11])[H:12],"EVODEX-P492,EVODEX-P1069,EVODEX-P1073"
EVODEX-Em239,[#6:1]-[#16&+:2](-[#6])-[#6:10]>>[#6:1]-[#16:2]-[#6:10],"EVODEX-P494,EVODEX-P636"
EVODEX-Em240,[#16&+]-[#6:3](-[#85:31])(-[#85:32])-[#6:4]-[#6:5](-[#85])(-[#7:6])-[#6:7]>>[#85:31]-[#6:3]1(-[#85:32])-[#6:4]-[#6:5]-1(-[#7:6])-[#6:7],EVODEX-P495
EVODEX-Em241,[#6:1]-[#16&+:2](-[#6:3](-[#85:31])(-[#85:32])-[#6:4]-[#6:5](-[#85])(-[#7:6])-[#6:7])-[#6:10]>>[#85:31]-[#6:3]1(-[#85:32])-[#6:4]-[#6:5]-1(-[#7:6])-[#6:7].[#6:1]-[#16:2]-[#6:10],EVODEX-P496
EVODEX-Em242,[C:2][C:6](=[O:7])[S:8].[H][O:56][H:97]>>[C:2][C:6](=[O:7])[O:56][H:97].[S:8],EVODEX-P505
EVODEX-Em243,S[C:6]([C:2])=[O:7].[H][O:56][H:97]>>[C:2][C:6](=[O:7])[O:56][H:97],EVODEX-P507
EVODEX-Em244,[H][O:13][C:12].[O:27][C:28]([C:29])([O:31])[C:43]>>[C:12][O:13][C:28]([O:27])([C:29])[C:43].[O:31],"EVODEX-P511,EVODEX-P1741"
EVODEX-Em245,[H][O:13][C:12].O[C:28]([O:27])([C:29])[C:43]>>[C:12][O:13][C:28]([O:27])([C:29])[C:43],"EVODEX-P513,EVODEX-P1742"
EVODEX-Em246,O[C:28]([O:27])([C:29])[C:43]>>O[C:28]([O:27])([C:29])[C:43],"EVODEX-P514,EVODEX-P884,EVODEX-P1743"
EVODEX-Em247,[H][C:52]([C:50]=[O:49])([C:53])[N:57]([H])[C:56]>>[O:49]=[C:50][C:52]([C:53])=[N:57][C:56],"EVODEX-P524,EVODEX-P675"
EVODEX-Em248,[O:27][P:28](=[O:29])([O:30][H:52])[O:31].[N:1][C:2](=[O:3])[C:4].[H][O:41][P:40]>>[C:2](=[O:3])([C:4])[O:30][H:52].[O:27][P:28](=[O:29])([O:31])[O:41][P:40].[N:1],"EVODEX-P533,EVODEX-P1805"
EVODEX-Em249,[O:27][P:28](=[O:29])([O:30][H:52])[O:31].N[C:2](=[O:3])[C:4].[H][O:41][P:40]>>[C:2](=[O:3])([C:4])[O:30][H:52].[O:27][P:28](=[O:29])([O:31])[O:41][P:40],"EVODEX-P534,EVODEX-P1807"
EVODEX-Em250,P[O:30][H:52]>>C[O:30][H:52],"EVODEX-P535,EVODEX-P1150,EVODEX-P1809"
EVODEX-Em251,O[P:28]([O:27])(=[O:29])[O:31].C[N:1]([H:59])[H:60].[H][O:41][P:40]>>[O:27][P:28](=[O:29])([O:31])[O:41][P:40].[H][N:1]([H:59])[H:60],EVODEX-P536
EVODEX-Em252,P[O:30][H:52].N[C:2](=[O:3])[C:4]>>[C:2](=[O:3])([C:4])[O:30][H:52],"EVODEX-P540,EVODEX-P1813"
EVODEX-Em253,[P:28][O:30][H:52].[N:1][C:2](=[O:3])[C:4]>>[C:2](=[O:3])([C:4])[O:30][H:52].[P:28].[N:1],"EVODEX-P541,EVODEX-P1812"
EVODEX-Em254,[P:28][O:30][H:52].N[C:2](=[O:3])[C:4]>>[C:2](=[O:3])([C:4])[O:30][H:52].[P:28],"EVODEX-P542,EVODEX-P1819"
EVODEX-Em255,P[O:30][H:52].[N:1][C:2](=[O:3])[C:4]>>[C:2](=[O:3])([C:4])[O:30][H:52].[N:1],"EVODEX-P544,EVODEX-P1816"
EVODEX-Em256,N[C:2](=[O:3])[C:4].[H][O:41][P:40]>>O[C:2](=[O:3])[C:4].P[O:41][P:40],"EVODEX-P545,EVODEX-P1821"
EVODEX-Em257,O[P:28]([O:27])(=[O:29])[O:31].C[N:1]([H:59])[H:60]>>O[P:28]([O:27])(=[O:29])[O:31].[H][N:1]([H:59])[H:60],EVODEX-P548
EVODEX-Em258,C[N:1]([H:59])[H:60].[H][O:41][P:40]>>P[O:41][P:40].[H][N:1]([H:59])[H:60],EVODEX-P550
EVODEX-Em259,[H][C:2]([N:1]([H:20])[H:21])([C:3])[C:8]=[O:9].[C:14][C:15](=[O:16])[C:17]=[O:18]>>[C:2]([C:3])([C:8]=[O:9])=[O:16].[H][C:15]([N:1]([H:20])[H:21])([C:14])[C:17]=[O:18],"EVODEX-P559,EVODEX-P1299,EVODEX-P1312,EVODEX-P1477,EVODEX-P1699"
EVODEX-Em260,[H][C:2](N)([C:3])[C:8]=[O:9].O=CC=[O:16]>>[C:2]([C:3])([C:8]=[O:9])=[O:16],"EVODEX-P563,EVODEX-P1302,EVODEX-P1316,EVODEX-P1481,EVODEX-P1702"
EVODEX-Em261,O=CC=[O:16]>>O=CC=[O:16],"EVODEX-P564,EVODEX-P1303,EVODEX-P1317,EVODEX-P1482,EVODEX-P1703"
EVODEX-Em262,[H][C:2](N)([C:3])[C:8]=[O:9]>>O=[C:2]([C:3])[C:8]=[O:9],"EVODEX-P565,EVODEX-P1304,EVODEX-P1406,EVODEX-P1430,EVODEX-P1483,EVODEX-P1505"
EVODEX-Em263,[H][C:2]([N:1])([C:3])[C:8]=[O:9]>>O=[C:2]([C:3])[C:8]=[O:9].[N:1],"EVODEX-P567,EVODEX-P870,EVODEX-P1306,EVODEX-P1319,EVODEX-P1400,EVODEX-P1432,EVODEX-P1485,EVODEX-P1502,EVODEX-P1705"
EVODEX-Em264,[C:3][C:4]1:[C:5]([H:23]):[N:6]([H:24]):[C:7](:[C:8]):[C:12]:1:[C:11].[O:16]=[O:17]>>[C:3][C:4]([C:12](:[C:7]([N:6]([C:5](=[O:17])[H:23])[H:24]):[C:8]):[C:11])=[O:16],EVODEX-P574
EVODEX-Em265,[C:3][C:4]1:[C:5]([H:23]):[N:6]([H:24]):[C:7](:[C:8]):[C:12]:1:[C:11]>>O=[C:4]([C:3])[C:12](:[C:7]([N:6]([C:5](=O)[H:23])[H:24]):[C:8]):[C:11],EVODEX-P576
EVODEX-Em266,[O:45]=[C:46][C:48](=[O:49])[C:50]>>[H][C:48]([C:46]=[O:45])([O:49][H])[C:50],"EVODEX-P578,EVODEX-P693,EVODEX-P1410,EVODEX-P1553,EVODEX-P1707"
EVODEX-Em267,[N:22][C:23](=[O:24])[H:71].[H][N:36]([C:35])[C:37]>>[C:23](=[O:24])([N:36]([C:35])[C:37])[H:71].[N:22],"EVODEX-P589,EVODEX-P1370"
EVODEX-Em268,N[C:23](=[O:24])[H:71].[H][N:36]([C:35])[C:37]>>[C:23](=[O:24])([N:36]([C:35])[C:37])[H:71],"EVODEX-P591,EVODEX-P1372"
EVODEX-Em269,N[C:23](=[O:24])[H:71]>>N[C:23](=[O:24])[H:71],"EVODEX-P593,EVODEX-P697,EVODEX-P1373"
EVODEX-Em270,[N:14][C:15](=[O:16])[C:17].[H][O:22][C:23]>>[C:15](=[O:16])([C:17])[O:22][C:23].[N:14],EVODEX-P595
EVODEX-Em271,N[C:15](=[O:16])[C:17].[H][O:22][C:23]>>[C:15](=[O:16])([C:17])[O:22][C:23],EVODEX-P597
EVODEX-Em272,[C:43][C:45]([S:46])([H:157])[H:158].[H][S:114][C:112]>>[C:43][C:45]([S:114][C:112])([H:157])[H:158].[S:46],EVODEX-P607
EVODEX-Em273,S[C:45]([C:43])([H:157])[H:158].[H][S:114][C:112]>>[C:43][C:45]([S:114][C:112])([H:157])[H:158],EVODEX-P609
EVODEX-Em274,S[C:45]([C:43])([H:157])[H:158]>>S[C:45]([C:43])([H:157])[H:158],EVODEX-P611
EVODEX-Em275,[H][S:48][C:47].[H][C:64]([C:63])=[O:65]>>[C:47][S:48][C:64]([C:63])=[O:65],EVODEX-P633
EVODEX-Em276,[H][C:64]([C:63])=[O:65]>>S[C:64]([C:63])=[O:65],EVODEX-P634
EVODEX-Em277,[#85:38]-[#6:1](-[#85:39])(-[#85:40])-[#16&+:2](-[#6:3])-[#6:10].[#85]-[#8:30]-[#6:29]>>[#85:38]-[#6:1](-[#85:39])(-[#85:40])-[#8:30]-[#6:29].[#6:3]-[#16:2]-[#6:10],"EVODEX-P637,EVODEX-P928"
EVODEX-Em278,[#6:1]-[#16&+:2](-[#6:3])-[#6:10]>>[#6:1].[#6:3]-[#16:2]-[#6:10],"EVODEX-P638,EVODEX-P929,EVODEX-P1247"
EVODEX-Em279,[#85:38]-[#6:1](-[#85:39])(-[#85:40])-[#16&+].[#85]-[#8:30]-[#6:29]>>[#85:38]-[#6:1](-[#85:39])(-[#85:40])-[#8:30]-[#6:29],"EVODEX-P639,EVODEX-P930"
EVODEX-Em280,[#85:38]-[#6:1](-[#85:39])(-[#85:40])-[#16&+]>>[#85:38]-[#6:1](-[#85:39])(-[#85:40])-[#8],"EVODEX-P640,EVODEX-P932"
EVODEX-Em281,[H][O:51][C:49]([C:48]1([C:47])[C:52]([H:95])=[C:53]([H:96])[C:54]([H])([O:55])[C:56]([H:99])=[C:57]1[H:100])=[O:50]>>[C:49](=[O:50])=[O:51].[C:47][C:48]1:[C:52]([H:95]):[C:53]([H:96]):[C:54]([O:55]):[C:56]([H:99]):[C:57]:1[H:100],EVODEX-P642
EVODEX-Em282,[H][C:54]1([O:55])[C:53]([H:96])=[C:52]([H:95])[C:48](C)([C:47])[C:57]([H:100])=[C:56]1[H:99]>>[C:47][C:48]1:[C:52]([H:95]):[C:53]([H:96]):[C:54]([O:55]):[C:56]([H:99]):[C:57]:1[H:100],EVODEX-P646
EVODEX-Em283,[H][C:51]([C:50](=[O:49])[C:53])([O:52])[H:96]>>[H][O:49][C:50]([H])([C:51](C)([O:52])[H:96])[C:53],EVODEX-P656
EVODEX-Em284,[H][C:51]([C:50](=[O:49])[C:53])([O:52])[H:96].[O:63]=[C:64]=[O:65]>>[H][O:49][C:50]([H])([C:51]([O:52])([C:64]([O:63][H])=[O:65])[H:96])[C:53],EVODEX-P660
EVODEX-Em285,[C:4][C:5](=[O:6])[C:7].[H][O:13][H:26]>>[C:4][C:5](=[O:6])[O:13][H:26].[C:7],EVODEX-P662
EVODEX-Em286,C[C:5]([C:4])=[O:6].[H][O:13][H:26]>>[C:4][C:5](=[O:6])[O:13][H:26],EVODEX-P664
EVODEX-Em287,C[C:5]([C:4])=[O:6]>>O[C:5]([C:4])=[O:6],"EVODEX-P666,EVODEX-P994"
EVODEX-Em288,[O:35][P:36](=[O:37])([O:38])[O:39].[H][N:3]([C:2])[H:61]>>[O:35].[C:2][N:3]([P:36](=[O:37])([O:38])[O:39])[H:61],"EVODEX-P687,EVODEX-P1554"
EVODEX-Em289,O[P:36](=[O:37])([O:38])[O:39].[H][N:3]([C:2])[H:61]>>[C:2][N:3]([P:36](=[O:37])([O:38])[O:39])[H:61],"EVODEX-P688,EVODEX-P1555"
EVODEX-Em290,[H][N:3]([C:2])[H:61]>>P[N:3]([C:2])[H:61],"EVODEX-P689,EVODEX-P1556"
EVODEX-Em291,O[P:36](=[O:37])([O:38])[O:39]>>N[P:36](=[O:37])([O:38])[O:39],"EVODEX-P690,EVODEX-P1557"
EVODEX-Em292,[N:30][C:31](=[O:32])[H:60].[H][N:1]([C:2])[H:76]>>[N:30].[N:1]([C:2])([C:31](=[O:32])[H:60])[H:76],EVODEX-P694
EVODEX-Em293,N[C:31](=[O:32])[H:60].[H][N:1]([C:2])[H:76]>>[N:1]([C:2])([C:31](=[O:32])[H:60])[H:76],EVODEX-P695
EVODEX-Em294,C[N:30]([C:29])[C:33]>>[H][N:30]([C:29])[C:33],"EVODEX-P698,EVODEX-P800,EVODEX-P1353,EVODEX-P1491,EVODEX-P1524"
EVODEX-Em295,[C:4][C:5]([C:6])([H:37])[H:38].[H][O:23][P:22]>>[C:4][C:5]([O:23][P:22])([H:37])[H:38].[C:6],EVODEX-P717
EVODEX-Em296,C[C:6](:[C:7]):[C:20]>>[H][C:6](:[C:7]):[C:20],EVODEX-P718
EVODEX-Em297,C[C:5]([C:4])([H:37])[H:38].[H][O:23][P:22]>>[C:4][C:5]([O:23][P:22])([H:37])[H:38],EVODEX-P719
EVODEX-Em298,C[C:5]([C:4])([H:37])[H:38]>>O[C:5]([C:4])([H:37])[H:38],"EVODEX-P721,EVODEX-P1844"
EVODEX-Em299,[O:6][C:7]([C:8])([C:16])[H:20].[H][O:1][H:31]>>[O:6].[O:1]([C:7]([C:8])([C:16])[H:20])[H:31],"EVODEX-P729,EVODEX-P793,EVODEX-P1591,EVODEX-P1883"
EVODEX-Em300,O[C:7]([C:8])([C:16])[H:20].[H][O:1][H:31]>>[O:1]([C:7]([C:8])([C:16])[H:20])[H:31],"EVODEX-P730,EVODEX-P794,EVODEX-P1593,EVODEX-P1885"
EVODEX-Em301,O[C:7]([C:8])([C:16])[H:20]>>O[C:7]([C:8])([C:16])[H:20],"EVODEX-P732,EVODEX-P796,EVODEX-P1595,EVODEX-P1887"
EVODEX-Em302,[H][C:2]([C:1])([O:3][H])[C:4]=[O:5]>>[C:1][C:2](=[O:3])[C:4]=[O:5],"EVODEX-P752,EVODEX-P956,EVODEX-P991,EVODEX-P1377,EVODEX-P1489"
EVODEX-Em303,[O:2]=[C:3]([C:4])[N:8].[H][O:1][H:13]>>[N:8].[O:1]([C:3](=[O:2])[C:4])[H:13],EVODEX-P753
EVODEX-Em304,[H][C:13]([C:12])([C:14])[H:33].[H][O:10][C:8]([C:6]([C:5])=[O:7])=[O:9].[O:31]=[O:32]>>[C:8](=[O:9])=[O:10].[H][O:32][C:13]([C:12])([C:14])[H:33].[H][O:31][C:6]([C:5])=[O:7],EVODEX-P761
EVODEX-Em305,[H][C:13]([C:12])([C:14])[H:33].[H][O:10][C:8](C=O)=[O:9].O=[O:32]>>[C:8](=[O:9])=[O:10].[H][O:32][C:13]([C:12])([C:14])[H:33],EVODEX-P763
EVODEX-Em306,[H][C:13]([C:12])([C:14])[H:33].O=C[C:6]([C:5])=[O:7].[O:31]=[O:32]>>[H][O:32][C:13]([C:12])([C:14])[H:33].[H][O:31][C:6]([C:5])=[O:7],EVODEX-P764
EVODEX-Em307,[H][C:13]([C:12])([C:14])[H:33].[O:31]=[O:32]>>[H][O:32][C:13]([C:12])([C:14])[H:33].[H][O:31]C,EVODEX-P766
EVODEX-Em308,[H][C:13]([C:12])([C:14])[H:33].[H][O:10][C:8]([C:6]=[O:7])=[O:9]>>[C:8](=[O:9])=[O:10].O[C:13]([C:12])([C:14])[H:33].[C:6]=[O:7],EVODEX-P767
EVODEX-Em309,[H][C:13]([C:12])([C:14])[H:33].[H][O:10][C:8](C=O)=[O:9]>>[C:8](=[O:9])=[O:10].O[C:13]([C:12])([C:14])[H:33],EVODEX-P768
EVODEX-Em310,[H][O:10][C:8]([C:6]([C:5])=[O:7])=[O:9].[O:31]=[O:32]>>[C:8](=[O:9])=[O:10].[H][O:32]C.[H][O:31][C:6]([C:5])=[O:7],EVODEX-P769
EVODEX-Em311,O=C[C:6]([C:5])=[O:7].O=[O:31]>>[H][O:31][C:6]([C:5])=[O:7],EVODEX-P770
EVODEX-Em312,[H][O:10][C:8](C=O)=[O:9].O=[O:32]>>[C:8](=[O:9])=[O:10].[H][O:32]C,EVODEX-P771
EVODEX-Em313,[H][C:13]([C:12])([C:14])[H:33].O=[O:32]>>[H][O:32][C:13]([C:12])([C:14])[H:33],EVODEX-P772
EVODEX-Em314,[H][C:13]([C:12])([C:14])[H:33]>>O[C:13]([C:12])([C:14])[H:33],EVODEX-P773
EVODEX-Em315,[H][C:13]([C:12])([C:14])[H:33].O=C[C:6]([C:5])=[O:7]>>O[C:13]([C:12])([C:14])[H:33].O[C:6]([C:5])=[O:7],EVODEX-P774
EVODEX-Em316,[H][O:3][C:2](C=O)=[O:1]>>[O:1]=[C:2]=[O:3],"EVODEX-P775,EVODEX-P894,EVODEX-P1611"
EVODEX-Em317,[H][O:10][C:8]([C:6]([C:5])=[O:7])=[O:9].O=[O:31]>>[C:8](=[O:9])=[O:10].[H][O:31][C:6]([C:5])=[O:7],EVODEX-P776
EVODEX-Em318,O=C[C:6]([C:5])=[O:7].[O:31]=[O:32]>>[H][O:32]C.[H][O:31][C:6]([C:5])=[O:7],EVODEX-P777
EVODEX-Em319,O=C[C:6]([C:5])=[O:7]>>O[C:6]([C:5])=[O:7],EVODEX-P778
EVODEX-Em320,[H][O:10][C:8]([C:6]=[O:7])=[O:9]>>[C:8](=[O:9])=[O:10].[C:6]=[O:7],"EVODEX-P779,EVODEX-P898"
EVODEX-Em321,[C:1]([N:2])([H:60])([H:61])[H:62].[H][S:56][C:55]>>[C:1]([S:56][C:55])([H:60])([H:61])[H:62].[N:2],EVODEX-P799
EVODEX-Em322,N[C:1]([H:60])([H:61])[H:62].[H][S:56][C:55]>>[C:1]([S:56][C:55])([H:60])([H:61])[H:62],EVODEX-P801
EVODEX-Em323,N[C:1]([H:60])([H:61])[H:62]>>S[C:1]([H:60])([H:61])[H:62],EVODEX-P803
EVODEX-Em324,[H][C:1](=[O:2])[H:67].[H][S:56][C:55]>>[C:1](=[O:2])([S:56][C:55])[H:67],EVODEX-P856
EVODEX-Em325,[H][C:1](=[O:2])[H:67]>>S[C:1](=[O:2])[H:67],EVODEX-P857
EVODEX-Em326,[C:3][C:4]([O:5])([H:22])[H:23].[H][O:1][H:36]>>[O:1]([C:4]([C:3])([H:22])[H:23])[H:36].[O:5],"EVODEX-P862,EVODEX-P1088,EVODEX-P1127,EVODEX-P1327,EVODEX-P1640"
EVODEX-Em327,O[C:4]([C:3])([H:22])[H:23].[H][O:1][H:36]>>[O:1]([C:4]([C:3])([H:22])[H:23])[H:36],"EVODEX-P864,EVODEX-P1090,EVODEX-P1129,EVODEX-P1329,EVODEX-P1642"
EVODEX-Em328,[H][C:2]([N:1])([C:3])[C:8]=[O:9].[O:12]=[O:13].[H][O:11][H]>>[C:2]([C:3])([C:8]=[O:9])=[O:11].[N:1].[H][O:12][O:13][H],"EVODEX-P867,EVODEX-P1397,EVODEX-P1428"
EVODEX-Em329,[H][C:2](N)([C:3])[C:8]=[O:9].[H][O:11][H]>>[C:2]([C:3])([C:8]=[O:9])=[O:11],"EVODEX-P868,EVODEX-P1405,EVODEX-P1429,EVODEX-P1503"
EVODEX-Em330,[H][C:2](N)([C:3])[C:8]=[O:9].[O:12]=[O:13].[H][O:11][H]>>[C:2]([C:3])([C:8]=[O:9])=[O:11].[H][O:12][O:13][H],"EVODEX-P869,EVODEX-P1399,EVODEX-P1431"
EVODEX-Em331,[H][C:2]([N:1])([C:3])[C:8]=[O:9].[H][O:11][H]>>[C:2]([C:3])([C:8]=[O:9])=[O:11].[N:1],"EVODEX-P871,EVODEX-P1402,EVODEX-P1433,EVODEX-P1506"
EVODEX-Em332,[H][C:2]([N:1])([C:3])[C:8]=[O:9].[O:12]=[O:13]>>O=[C:2]([C:3])[C:8]=[O:9].[N:1].[H][O:12][O:13][H],"EVODEX-P872,EVODEX-P1403,EVODEX-P1434"
EVODEX-Em333,[H][C:2](N)([C:3])[C:8]=[O:9].[O:12]=[O:13]>>O=[C:2]([C:3])[C:8]=[O:9].[H][O:12][O:13][H],"EVODEX-P873,EVODEX-P1407,EVODEX-P1435"
EVODEX-Em334,[O:12]=[O:13].[H][O:11][H]>>O=CC=[O:11].[H][O:12][O:13][H],"EVODEX-P876,EVODEX-P1408,EVODEX-P1438"
EVODEX-Em335,[H][O:11][H]>>O=CC=[O:11],"EVODEX-P877,EVODEX-P1401,EVODEX-P1439"
EVODEX-Em336,[O:13][C:14]([O:15])([C:16])[C:19].[H][O:22][C:23].[H][O:34][C:33]([C:31])([O:35])[H:74]>>[C:31][C:33](=[O:34])[H:74].[O:13][C:14]([C:16])([C:19])[O:22][C:23].[O:35].[O:15],EVODEX-P880
EVODEX-Em337,O[C:14]([O:13])([C:16])[C:19].[H][O:22][C:23].[H][O:34][C:33]([C:31])([O:35])[H:74]>>[C:31][C:33](=[O:34])[H:74].[O:13][C:14]([C:16])([C:19])[O:22][C:23].[O:35],EVODEX-P882
EVODEX-Em338,[H][O:22][C:23].[H][O:34][C:33]([C:31])([O:35])[H:74]>>C[O:22][C:23].[C:31][C:33](=[O:34])[H:74].[O:35],EVODEX-P883
EVODEX-Em339,[H][C:1]([C:2][C:3]([H:58])([H:59])[H:60])([H:54])[H:55]>>[C:1]([C:2])([C:3]([H:58])([H:59])[H:60])([H:54])[H:55],"EVODEX-P892,EVODEX-P1117"
EVODEX-Em340,[H][O:3][C:2](=[O:1])[C:4](=[O:5])[C:6].[O:8]=[C:9]([C:10])[H:22]>>[H][O:8][C:9]([C:4](=[O:5])[C:6])([C:10])[H:22].[O:1]=[C:2]=[O:3],EVODEX-P893
EVODEX-Em341,O=C[C:4](=[O:5])[C:6].[O:8]=[C:9]([C:10])[H:22]>>[H][O:8][C:9]([C:4](=[O:5])[C:6])([C:10])[H:22],EVODEX-P895
EVODEX-Em342,O=C[C:4](=[O:5])[C:6]>>C[C:4](=[O:5])[C:6],EVODEX-P897
EVODEX-Em343,C[C:2]([N:1])([C:3])[H:18]>>[H][C:2]([N:1])([C:3])[H:18],"EVODEX-P905,EVODEX-P1133"
EVODEX-Em344,[C:1][C:2](=[S:3])[O:4].[H][O:14][H:22]>>[C:1][C:2](=[S:3])[O:14][H:22].[O:4],EVODEX-P908
EVODEX-Em345,O[C:2]([C:1])=[S:3].[H][O:14][H:22]>>[C:1][C:2](=[S:3])[O:14][H:22],EVODEX-P910
EVODEX-Em346,O[C:2]([C:1])=[S:3]>>O[C:2]([C:1])=[S:3],"EVODEX-P912,EVODEX-P1380"
