id,smirks,sources
EVODEX-Cm22,[C:2][O:3]>>[C:2]=[O:3],"EVODEX-P42,EVODEX-P101,EVODEX-P124,EVODEX-P125,EVODEX-P217,EVODEX-P222,EVODEX-P247,EVODEX-P251,EVODEX-P287,EVODEX-P288,EVODEX-P301,EVODEX-P353,EVODEX-P373,EVODEX-P379,EVODEX-P391,EVODEX-P399,EVODEX-P400,EVODEX-P449,EVODEX-P459,EVODEX-P460,EVODEX-P471,EVODEX-P645,EVODEX-P655,EVODEX-P752,EVODEX-P775,EVODEX-P779,EVODEX-P879,EVODEX-P894,EVODEX-P898,EVODEX-P906,EVODEX-P907,EVODEX-P956,EVODEX-P965,EVODEX-P966,EVODEX-P976,EVODEX-P991,EVODEX-P1000,EVODEX-P1001,EVODEX-P1048,EVODEX-P1124,EVODEX-P1125,EVODEX-P1134,EVODEX-P1135,EVODEX-P1245,EVODEX-P1369,EVODEX-P1377,EVODEX-P1416,EVODEX-P1487,EVODEX-P1489,EVODEX-P1588,EVODEX-P1590,EVODEX-P1611,EVODEX-P1675,EVODEX-P1698,EVODEX-P1740,EVODEX-P1763,EVODEX-P1776,EVODEX-P1869"
EVODEX-Cm23,[C:7].[O:23]>>[C:7][O:23],"EVODEX-P49,EVODEX-P1517"
EVODEX-Cm24,[#6:4]1=[#6:5]-[#7:6]-[#6:42]=[#6:43]-[#6:44]-1.[#6:46]=[#8:45]>>[#6:4]1:[#6:5]:[#7&+:6]:[#6:42]:[#6:43]:[#6:44]:1.[#8:45]-[#6:46],"EVODEX-P56,EVODEX-P83,EVODEX-P98,EVODEX-P108,EVODEX-P174,EVODEX-P210,EVODEX-P212,EVODEX-P320,EVODEX-P328,EVODEX-P408,EVODEX-P456,EVODEX-P478,EVODEX-P480,EVODEX-P497,EVODEX-P525,EVODEX-P568,EVODEX-P577,EVODEX-P661,EVODEX-P692,EVODEX-P842,EVODEX-P940,EVODEX-P973,EVODEX-P988,EVODEX-P1162,EVODEX-P1273,EVODEX-P1278,EVODEX-P1325,EVODEX-P1333,EVODEX-P1383,EVODEX-P1409,EVODEX-P1417,EVODEX-P1552,EVODEX-P1585,EVODEX-P1609,EVODEX-P1706"
EVODEX-Cm25,[#6:4]1=[#6:5]-[#7:6]-[#6:42]=[#6:43]-[#6:44]-1.>>[#6:4]1:[#6:5]:[#7&+:6]:[#6:42]:[#6:43]:[#6:44]:1..,"EVODEX-P57,EVODEX-P85,EVODEX-P432,EVODEX-P1189,EVODEX-P1212,EVODEX-P1468,EVODEX-P1653,EVODEX-P1748,EVODEX-P1766,EVODEX-P1870"
EVODEX-Cm26,[O:45]=[C:46]>>[O:45][C:46],"EVODEX-P58,EVODEX-P84,EVODEX-P99,EVODEX-P109,EVODEX-P175,EVODEX-P213,EVODEX-P214,EVODEX-P279,EVODEX-P304,EVODEX-P321,EVODEX-P329,EVODEX-P409,EVODEX-P411,EVODEX-P423,EVODEX-P457,EVODEX-P474,EVODEX-P481,EVODEX-P498,EVODEX-P526,EVODEX-P569,EVODEX-P578,EVODEX-P657,EVODEX-P693,EVODEX-P843,EVODEX-P896,EVODEX-P974,EVODEX-P989,EVODEX-P1206,EVODEX-P1274,EVODEX-P1279,EVODEX-P1292,EVODEX-P1326,EVODEX-P1334,EVODEX-P1384,EVODEX-P1410,EVODEX-P1460,EVODEX-P1553,EVODEX-P1586,EVODEX-P1707,EVODEX-P1842"
EVODEX-Cm27,[S:48]>>[S:48],"EVODEX-P103,EVODEX-P117,EVODEX-P141,EVODEX-P200,EVODEX-P215,EVODEX-P261,EVODEX-P265,EVODEX-P297,EVODEX-P306,EVODEX-P494,EVODEX-P506,EVODEX-P608,EVODEX-P610,EVODEX-P630,EVODEX-P636,EVODEX-P638,EVODEX-P703,EVODEX-P704,EVODEX-P802,EVODEX-P822,EVODEX-P861,EVODEX-P929,EVODEX-P955,EVODEX-P1112,EVODEX-P1148,EVODEX-P1247,EVODEX-P1381,EVODEX-P1449,EVODEX-P1532,EVODEX-P1534,EVODEX-P1551,EVODEX-P1859"
EVODEX-Cm28,[C:7].[C:58][C:59][O:61]>>[C:59]=[O:61].[C:7][C:58],"EVODEX-P119,EVODEX-P120,EVODEX-P1119,EVODEX-P1120"
EVODEX-Cm29,[S:9].[C:59][O:61]>>[C:59]=[O:61].[S:9],"EVODEX-P121,EVODEX-P1121"
EVODEX-Cm30,[C:7].[C:58]>>[C:7][C:58],"EVODEX-P123,EVODEX-P126,EVODEX-P140,EVODEX-P142,EVODEX-P488,EVODEX-P490,EVODEX-P1068,EVODEX-P1072,EVODEX-P1123,EVODEX-P1126,EVODEX-P1442,EVODEX-P1686,EVODEX-P1688"
EVODEX-Cm31,[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7&+:8]:[#6:44]:1.[#6:49].[#8:45]>>[#6:4]1=[#6:44]-[#7:8]-[#6:7]=[#6:6]-[#6:5]-1.[#8:45]-[#6:49],"EVODEX-P127,EVODEX-P1163,EVODEX-P1209,EVODEX-P1513,EVODEX-P1756,EVODEX-P1889"
EVODEX-Cm32,[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7&+:8]:[#6:44]:1.[#8:45]>>[#6:4]1=[#6:44]-[#7:8]-[#6:7]=[#6:6]-[#6:5]-1.[#8:45],"EVODEX-P128,EVODEX-P482,EVODEX-P1164,EVODEX-P1211,EVODEX-P1508,EVODEX-P1515,EVODEX-P1738,EVODEX-P1757,EVODEX-P1890"
EVODEX-Cm33,[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7&+:8]:[#6:44]:1.[#6:49]>>[#6:4]1=[#6:44]-[#7:8]-[#6:7]=[#6:6]-[#6:5]-1.[#6:49],"EVODEX-P130,EVODEX-P485,EVODEX-P635,EVODEX-P859,EVODEX-P1166,EVODEX-P1210,EVODEX-P1504,EVODEX-P1509,EVODEX-P1514,EVODEX-P1759,EVODEX-P1892"
EVODEX-Cm34,[C:6][N:17].[C:20].[O:29]=[O:30]>>[C:6]=[N:17].[C:20][O:29].[O:30],"EVODEX-P152,EVODEX-P941,EVODEX-P1597"
EVODEX-Cm35,[O:29]=[O:30]>>[O:29].[O:30],"EVODEX-P153,EVODEX-P442,EVODEX-P762,EVODEX-P942,EVODEX-P1607,EVODEX-P1673"
EVODEX-Cm36,[C:6][N:17].[C:20].[O:29]>>[C:6]=[N:17].[C:20][O:29],"EVODEX-P154,EVODEX-P943,EVODEX-P1599"
EVODEX-Cm37,[C:6][N:17].[O:29]=[O:30]>>[C:6]=[N:17].[O:29].[O:30],"EVODEX-P156,EVODEX-P945,EVODEX-P1603"
EVODEX-Cm38,[C:52][N:57]>>[C:52]=[N:57],"EVODEX-P157,EVODEX-P524,EVODEX-P675,EVODEX-P927,EVODEX-P1445,EVODEX-P1608"
EVODEX-Cm39,[C:6][N:17].[O:29]>>[C:6]=[N:17].[O:29],"EVODEX-P159,EVODEX-P160,EVODEX-P947,EVODEX-P1605,EVODEX-P1606"
EVODEX-Cm40,[C:6][N:17].[C:20]>>[C:6]=[N:17].[C:20],"EVODEX-P161,EVODEX-P948,EVODEX-P1600"
EVODEX-Cm41,[C:20].[O:29]=[O:30]>>[C:20][O:29].[O:30],"EVODEX-P162,EVODEX-P441,EVODEX-P766,EVODEX-P777,EVODEX-P949,EVODEX-P1602,EVODEX-P1672"
EVODEX-Cm42,[C:4][C:5]>>[C:4]=[C:5],"EVODEX-P166,EVODEX-P167,EVODEX-P461,EVODEX-P462"
EVODEX-Cm43,[N:1]#[C:2].[O:10]>>[C:2]=[O:10].[N:1],EVODEX-P179
EVODEX-Cm44,[N:1]#[C:2]>>[C:2].[N:1],"EVODEX-P184,EVODEX-P334"
EVODEX-Cm45,[C:1][C:2][N:3].[C:23][C:24][C:25][C:26].[C:33]:[C:34]:[C:35]:[C:36]:[C:37].[C:42]:[C:43].[C:48]:[C:49].[C:6][C:7].[N:13][C:14][C:15][C:16].[N:18].[N:29][C:30][C:31].[N:40].[O:10]>>[C:1][C:2][N:3].[C:23][C:24][C:25][C:26].[C:33]:[C:34]:[C:35]:[C:36]:[C:37].[C:42]:[C:43].[C:48]:[C:49].[C:6][C:7].[N:13][C:14][C:15][C:16].[N:18].[N:29][C:30][C:31].[N:40].[O:10],EVODEX-P191
EVODEX-Cm46,[#16:48].[#6:110]1=[#6:111]-[#7:112]-[#6:152]=[#6:153]-[#6:154]-1>>[#16:48].[#6:110]1:[#6:111]:[#7&+:112]:[#6:152]:[#6:153]:[#6:154]:1,EVODEX-P211
EVODEX-Cm47,[C:8][O:9].[O:11]=[O:12]>>[C:8]=[O:9].[O:11][O:12],"EVODEX-P216,EVODEX-P352,EVODEX-P1047,EVODEX-P1697"
EVODEX-Cm48,([#7:9].[#6:13])>>[#7&+:9]=[#6:13],EVODEX-P219
EVODEX-Cm49,([#7:9].[#6:13]=[#8:14])>>[#7&+:9]=[#6:13].[#8:14],EVODEX-P220
EVODEX-Cm50,[C:15][O:16].[O:8]>>[C:15]=[O:16].[O:8],"EVODEX-P230,EVODEX-P317,EVODEX-P883"
EVODEX-Cm51,[C:15][O:16].[C:9][O:10]>>[C:9]=[O:10].[C:15]=[O:16],"EVODEX-P231,EVODEX-P318,EVODEX-P375"
EVODEX-Cm52,[C:9]([O:10])[C:13]>>[C:9](=[O:10])[C:13],"EVODEX-P232,EVODEX-P319,EVODEX-P378,EVODEX-P957"
EVODEX-Cm53,[O:1]=[C:2]1[C:3]=[C:4][C:5](=[N:6])[C:16]=[C:17]1.[C:37][O:38]>>[C:37]=[O:38].[O:1][C:2]1:[C:3]:[C:4]:[C:5]([N:6]):[C:16]:[C:17]:1,"EVODEX-P249,EVODEX-P1868"
EVODEX-Cm54,[O:1]=[C:2]1[C:3]=[C:4][C:5](=[N:6])[C:16]=[C:17]1>>[O:1][C:2]1:[C:3]:[C:4]:[C:5]([N:6]):[C:16]:[C:17]:1,EVODEX-P250
EVODEX-Cm55,[O:1]=[C:2][C:3][O:4]>>[O:1][C:2][C:3]=[O:4],"EVODEX-P252,EVODEX-P299,EVODEX-P939,EVODEX-P954"
EVODEX-Cm56,[S:48].[P:68].[C:81][O:82]>>[S:48][C:81].[P:68][O:82],"EVODEX-P258,EVODEX-P259,EVODEX-P700,EVODEX-P701,EVODEX-P817,EVODEX-P818"
EVODEX-Cm57,[C:1].[S:56]>>[C:1][S:56],"EVODEX-P260,EVODEX-P264,EVODEX-P607,EVODEX-P609,EVODEX-P633,EVODEX-P708,EVODEX-P709,EVODEX-P799,EVODEX-P801,EVODEX-P821,EVODEX-P856,EVODEX-P1378,EVODEX-P1379,EVODEX-P1549,EVODEX-P1856,EVODEX-P1858"
EVODEX-Cm58,[S:48].[O:71].[C:81]>>[S:48][C:81].[O:71],"EVODEX-P262,EVODEX-P705,EVODEX-P819"
EVODEX-Cm59,[S:48].[P:68]>>[S:48].[P:68],"EVODEX-P266,EVODEX-P706,EVODEX-P823,EVODEX-P1149"
EVODEX-Cm60,[S:48].[O:71]>>[S:48].[O:71],"EVODEX-P268,EVODEX-P707,EVODEX-P825,EVODEX-P1143,EVODEX-P1446,EVODEX-P1448,EVODEX-P1529,EVODEX-P1530"
EVODEX-Cm61,[C:1]=[C:2].[O:11]>>[C:1]([C:2])[O:11],EVODEX-P275
EVODEX-Cm62,[C:1]=[C:2]>>[C:1][C:2],"EVODEX-P277,EVODEX-P1046"
EVODEX-Cm63,[C:7].[O:11]=[C:12]>>[C:7][C:12][O:11],"EVODEX-P278,EVODEX-P302,EVODEX-P410,EVODEX-P895,EVODEX-P1204,EVODEX-P1847,EVODEX-P1850"
EVODEX-Cm64,[C:22].[C:24]>>[C:22][C:24],"EVODEX-P290,EVODEX-P495,EVODEX-P892"
EVODEX-Cm65,[C:2](=[O:3])[C:4].[S:40]>>[C:2]([O:3])[C:4][S:40],EVODEX-P296
EVODEX-Cm66,[C:2](=[O:3])[C:4]>>[C:2]([O:3])[C:4],"EVODEX-P298,EVODEX-P476,EVODEX-P656"
EVODEX-Cm67,[N:1]#[C:2].[O:10]>>[C:2][O:10].[N:1],EVODEX-P330
EVODEX-Cm68,[#6:5]1=[#6:6]-[#7:7]-[#6:43]=[#6:44]-[#6:45]-1.[#7:1].[#6:51]>>[#7:1]-[#6:51].[#6:5]1:[#6:6]:[#7&+:7]:[#6:43]:[#6:44]:[#6:45]:1,"EVODEX-P342,EVODEX-P1170,EVODEX-P1708"
EVODEX-Cm69,[#6:5]1=[#6:6]-[#7:7]-[#6:43]=[#6:44]-[#6:45]-1.[#7:1]>>[#7:1].[#6:5]1:[#6:6]:[#7&+:7]:[#6:43]:[#6:44]:[#6:45]:1,"EVODEX-P343,EVODEX-P1177,EVODEX-P1709,EVODEX-P1749"
EVODEX-Cm70,[N:1].[C:51]=[O:52]>>[N:1][C:51].[O:52],"EVODEX-P345,EVODEX-P1173,EVODEX-P1714"
EVODEX-Cm71,[#6:5]1=[#6:6]-[#7:7]-[#6:43]=[#6:44]-[#6:45]-1.[#6:51]=[#8:52]>>[#6:51].[#6:5]1:[#6:6]:[#7&+:7]:[#6:43]:[#6:44]:[#6:45]:1.[#8:52],"EVODEX-P346,EVODEX-P1180,EVODEX-P1712"
EVODEX-Cm72,[#6:4]1=[#6:5]-[#7:6]-[#6:42]=[#6:43]-[#6:44]-1.[#6:46]>>[#6:4]1:[#6:5]:[#7&+:6]:[#6:42]:[#6:43]:[#6:44]:1.[#6:46],"EVODEX-P348,EVODEX-P433,EVODEX-P1171,EVODEX-P1190,EVODEX-P1469,EVODEX-P1654,EVODEX-P1665,EVODEX-P1715,EVODEX-P1767"
EVODEX-Cm73,[C:51]=[O:52]>>[C:51].[O:52],"EVODEX-P349,EVODEX-P1175,EVODEX-P1710"
EVODEX-Cm74,[#6:5]1=[#6:6]-[#7:7]-[#6:43]=[#6:44]-[#6:45]-1.[#7:1].[#6:51]=[#8:52]>>[#7:1]-[#6:51].[#6:5]1:[#6:6]:[#7&+:7]:[#6:43]:[#6:44]:[#6:45]:1.[#8:52],"EVODEX-P350,EVODEX-P1179,EVODEX-P1717"
EVODEX-Cm75,[#6:4]1=[#6:5]-[#7:6]-[#6:42]=[#6:43]-[#6:44]-1.[#8:47]>>[#6:4]1:[#6:5]:[#7&+:6]:[#6:42]:[#6:43]:[#6:44]:1.[#8:47],"EVODEX-P351,EVODEX-P434,EVODEX-P1174,EVODEX-P1191,EVODEX-P1470,EVODEX-P1655,EVODEX-P1668,EVODEX-P1671,EVODEX-P1750,EVODEX-P1768"
EVODEX-Cm76,[C:3][O:4].[C:5]>>[C:3]=[O:4].[C:5],"EVODEX-P374,EVODEX-P1777"
EVODEX-Cm77,[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7&+:8]:[#6:44]:1.([#8:47]-[#6:46].[#6:49]-[#8:50])>>[#6:49]=[#8:50].[#6:4]1=[#6:44]-[#7:8]-[#6:7]=[#6:6]-[#6:5]-1.[#6:46]=[#8:47],EVODEX-P376
EVODEX-Cm78,[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7&+:8]:[#6:44]:1.[#6:48]-[#6:49]-[#8:50]>>[#6:48]-[#6:49]=[#8:50].[#6:4]1=[#6:44]-[#7:8]-[#6:7]=[#6:6]-[#6:5]-1,EVODEX-P377
EVODEX-Cm79,[C:2]=[O:3].[C:8]([N:10])[C:11][O:13]>>[C:11]=[O:13].[C:2][N:10].[O:3]=[C:8],EVODEX-P385
EVODEX-Cm80,[C:2].[C:11][O:13].[N:10]>>[C:11]=[O:13].[C:2][N:10],EVODEX-P387
EVODEX-Cm81,[O:3].[C:8][C:11][O:13]>>[C:11]=[O:13].[O:3]=[C:8],EVODEX-P388
EVODEX-Cm82,[C:2]=[O:3].[C:8][N:10]>>[C:2][N:10].[O:3]=[C:8],"EVODEX-P390,EVODEX-P559,EVODEX-P1299,EVODEX-P1312,EVODEX-P1477,EVODEX-P1699"
EVODEX-Cm83,[C:8][C:11][O:13]>>[C:11]=[O:13]..[C:8],"EVODEX-P392,EVODEX-P395"
EVODEX-Cm84,[C:11][O:13].[N:10]>>[C:11]=[O:13].[N:10],EVODEX-P393
EVODEX-Cm85,[O:10].[P:2]>>[P:2][O:10],"EVODEX-P401,EVODEX-P1423,EVODEX-P1424"
EVODEX-Cm86,[C:1]=[C:2][O:3][P:4].[O:12]=[C:13].[O:11]>>[C:1]([C:2]=[O:3])[C:13][O:12].[P:4][O:11],"EVODEX-P413,EVODEX-P1453"
EVODEX-Cm87,[C:1]=[C:2][O:3]>>[C:1][C:2]=[O:3],"EVODEX-P414,EVODEX-P415,EVODEX-P917,EVODEX-P918,EVODEX-P1455,EVODEX-P1456"
EVODEX-Cm88,[C:1]=[C:2][O:3][P:4].[O:32]>>[C:1][C:2]=[O:3].[P:4][O:32],"EVODEX-P417,EVODEX-P914,EVODEX-P1458"
EVODEX-Cm89,[C:1]=[C:2][O:3].[O:12]=[C:13]>>[C:1]([C:2]=[O:3])[C:13][O:12],"EVODEX-P418,EVODEX-P419,EVODEX-P1454,EVODEX-P1457"
EVODEX-Cm90,[O:12]=[C:13].[O:11]>>[O:12][C:13].[O:11],"EVODEX-P420,EVODEX-P1459,EVODEX-P1848"
EVODEX-Cm91,[C:25].[C:37]([O:38])=[C:39][O:40].[O:41]=[O:42]>>[C:25][O:42].[C:37](=[O:38])[C:39]=[O:40].[O:41],EVODEX-P436
EVODEX-Cm92,[C:25].[C:37]([O:38])=[C:39][O:40].[O:42]>>[C:25][O:42].[C:37](=[O:38])[C:39]=[O:40],EVODEX-P437
EVODEX-Cm93,[C:37]([O:38])=[C:39][O:40]>>[C:37](=[O:38])[C:39]=[O:40],EVODEX-P438
EVODEX-Cm94,[C:25].[C:37]([O:38])=[C:39][O:40]>>[C:25].[C:37](=[O:38])[C:39]=[O:40],EVODEX-P443
EVODEX-Cm95,[C:37]([O:38])=[C:39][O:40].[O:41]=[O:42]>>[O:42].[C:37](=[O:38])[C:39]=[O:40].[O:41],EVODEX-P444
EVODEX-Cm96,[C:37]([O:38])=[C:39][O:40].[O:42]>>[O:42].[C:37](=[O:38])[C:39]=[O:40],"EVODEX-P445,EVODEX-P446"
EVODEX-Cm97,[C:42]([O:43])[C:44].[P:65]>>[C:42]=[C:44].[O:43][P:65],"EVODEX-P463,EVODEX-P464"
EVODEX-Cm98,[C:42][C:44].[O:68]>>[C:42]=[C:44].[O:68],EVODEX-P465
EVODEX-Cm99,[C:7][C:11]=[C:12]>>[C:7]=[C:11][C:12],EVODEX-P469
EVODEX-Cm100,[C:7]([C:8][O:10])[C:11]=[C:12]>>[C:8]=[O:10].[C:7]=[C:11][C:12],EVODEX-P470
EVODEX-Cm101,[#7:5]=[#6:6]:[#6:13]=[#7:14].[#6:18]1=[#6:19]-[#7:20]-[#6:56]=[#6:57]-[#6:58]-1>>[#7:5]-[#6:6]:[#6:13]-[#7:14].[#6:18]1:[#6:19]:[#7&+:20]:[#6:56]:[#6:57]:[#6:58]:1,EVODEX-P472
EVODEX-Cm102,[N:5]=[C:6]:[C:13]=[N:14]>>[N:5][C:6]:[C:13][N:14],EVODEX-P473
EVODEX-Cm103,[#6:1]-[#6:2]=[#8:3].[#6:10]1=[#6:11]-[#7:12]-[#6:52]=[#6:53]-[#6:54]-1.[#8:55]=[#6:56]>>[#6:1](-[#6:2]-[#8:3])-[#6:56]-[#8:55].[#6:10]1:[#6:11]:[#7&+:12]:[#6:52]:[#6:53]:[#6:54]:1,"EVODEX-P475,EVODEX-P658"
EVODEX-Cm104,[#6:1]-[#6:2]=[#8:3].[#6:10]1=[#6:11]-[#7:12]-[#6:52]=[#6:53]-[#6:54]-1>>[#6:1]-[#6:2]-[#8:3].[#6:10]1:[#6:11]:[#7&+:12]:[#6:52]:[#6:53]:[#6:54]:1,"EVODEX-P477,EVODEX-P659"
EVODEX-Cm105,[C:1][C:2]=[O:3].[O:55]=[C:56]>>[C:1]([C:2][O:3])[C:56][O:55],"EVODEX-P479,EVODEX-P660"
EVODEX-Cm106,[#6:43]1:[#6:44]:[#6:45]:[#6:46]:[#7&+:47]:[#6:83]:1.[#6:87]1:[#6:88]:[#6:89]:[#6:90]:[#7&+:91]:[#6:127]:1.[#6:26].[#8:128]>>[#6:43]1=[#6:83]-[#7:47]-[#6:46]=[#6:45]-[#6:44]-1.[#6:87]1=[#6:127]-[#7:91]-[#6:90]=[#6:89]-[#6:88]-1.[#6:26]=[#8:128],"EVODEX-P486,EVODEX-P1507,EVODEX-P1510"
EVODEX-Cm107,([#16&+:2]-[#6:3].[#6:5])>>[#6:3]-[#6:5].[#16:2],EVODEX-P496
EVODEX-Cm108,[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7&+:8]:[#6:48]:1.[#6:52]-[#7:57]>>[#6:4]1=[#6:48]-[#7:8]-[#6:7]=[#6:6]-[#6:5]-1.[#6:52]=[#7:57],"EVODEX-P523,EVODEX-P674"
EVODEX-Cm109,[P:28][O:30].[C:2].[O:41]>>[C:2][O:30].[P:28][O:41],"EVODEX-P533,EVODEX-P534,EVODEX-P1136,EVODEX-P1139,EVODEX-P1805,EVODEX-P1807"
EVODEX-Cm110,[P:28].[N:1].[O:41]>>[P:28][O:41].[N:1],"EVODEX-P536,EVODEX-P1806"
EVODEX-Cm111,[#16:48].[#6:64].[#6:69]1:[#6:70]:[#6:71]:[#6:72]:[#7&+:73]:[#6:113]:1>>[#16:48]-[#6:64].[#6:69]1=[#6:113]-[#7:73]-[#6:72]=[#6:71]-[#6:70]-1,"EVODEX-P631,EVODEX-P858"
EVODEX-Cm112,[#16:48].[#6:69]1:[#6:70]:[#6:71]:[#6:72]:[#7&+:73]:[#6:113]:1>>[#16:48].[#6:69]1=[#6:113]-[#7:73]-[#6:72]=[#6:71]-[#6:70]-1,"EVODEX-P632,EVODEX-P860"
EVODEX-Cm113,[#6:1]-[#16&+:2].[#8:30]>>[#6:1]-[#8:30].[#16:2],"EVODEX-P637,EVODEX-P928"
EVODEX-Cm114,[C:48]1([C:49][O:51])[C:52]=[C:53][C:54][C:56]=[C:57]1>>[C:49]=[O:51].[C:48]1:[C:52]:[C:53]:[C:54]:[C:56]:[C:57]:1,EVODEX-P642
EVODEX-Cm115,[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7&+:8]:[#6:44]:1.[#6:48]1(-[#6:49]-[#8:51])-[#6:52]=[#6:53]-[#6:54]-[#6:56]=[#6:57]-1>>[#6:49]=[#8:51].[#6:4]1=[#6:44]-[#7:8]-[#6:7]=[#6:6]-[#6:5]-1.[#6:48]1:[#6:52]:[#6:53]:[#6:54]:[#6:56]:[#6:57]:1,"EVODEX-P643,EVODEX-P1425"
EVODEX-Cm116,[C:48]1[C:52]=[C:53][C:54][C:56]=[C:57]1>>[C:48]1:[C:52]:[C:53]:[C:54]:[C:56]:[C:57]:1,EVODEX-P646
EVODEX-Cm117,[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7&+:8]:[#6:44]:1.[#6:48]1-[#6:52]=[#6:53]-[#6:54]-[#6:56]=[#6:57]-1>>[#6:4]1=[#6:44]-[#7:8]-[#6:7]=[#6:6]-[#6:5]-1.[#6:48]1:[#6:52]:[#6:53]:[#6:54]:[#6:56]:[#6:57]:1,"EVODEX-P647,EVODEX-P1427"
EVODEX-Cm118,[C:13].[C:6][C:8][O:10].[O:31]=[O:32]>>[C:8]=[O:10].[C:13][O:32].[C:6][O:31],EVODEX-P761
EVODEX-Cm119,[C:13].[C:8][O:10].[O:32]>>[C:8]=[O:10].[C:13][O:32],EVODEX-P763
EVODEX-Cm120,[C:13].[C:6].[O:31]=[O:32]>>[C:13][O:32].[C:6][O:31],EVODEX-P764
EVODEX-Cm121,[C:13].[C:8][O:10]>>[C:8]=[O:10].[C:13],"EVODEX-P767,EVODEX-P768"
EVODEX-Cm122,[C:6][C:8][O:10].[O:31]=[O:32]>>[C:8]=[O:10].[O:32].[C:6][O:31],EVODEX-P769
EVODEX-Cm123,[C:8][O:10].[O:32]>>[C:8]=[O:10].[O:32],EVODEX-P771
EVODEX-Cm124,[C:6][C:8][O:10].[O:31]>>[C:8]=[O:10].[C:6][O:31],"EVODEX-P776,EVODEX-P999"
EVODEX-Cm125,[C:14].[C:33][O:34].[O:22]>>[C:14][O:22].[C:33]=[O:34],"EVODEX-P880,EVODEX-P882"
EVODEX-Cm126,[C:2]([O:3])[C:4].[O:8]=[C:9]>>[C:4][C:9][O:8].[C:2]=[O:3],EVODEX-P893
EVODEX-Cm127,[C:3]([N:4])=[O:5]>>[C:3]#[N:4].[O:5],EVODEX-P926
EVODEX-Cm128,[C:7].[N:1]>>[N:1][C:7],"EVODEX-P952,EVODEX-P953"
EVODEX-Cm129,[O:17].[C:2]([C:3])[C:5][O:6]>>[C:5]=[O:6].[C:2]([C:3])[O:17],EVODEX-P992
EVODEX-Cm130,[C:5][O:6].[O:4]>>[C:5]=[O:6].[O:4],EVODEX-P993
EVODEX-Cm131,[O:17].[C:2][C:3]>>[C:2]([C:3])[O:17],EVODEX-P995
EVODEX-Cm132,[C:2][C:3]>>[C:2][C:3],EVODEX-P996
EVODEX-Cm133,[C:3].[C:5][O:6]>>[C:5]=[O:6].[C:3],"EVODEX-P1002,EVODEX-P1615"
EVODEX-Cm134,[#6:37]1=[#6:38]-[#7:39]-[#6:79]=[#6:80]-[#6:81]-1.[#6:10]=[#7&+:11]>>[#6:37]1:[#6:38]:[#7&+:39]:[#6:79]:[#6:80]:[#6:81]:1.[#6:10]-[#7:11],EVODEX-P1009
EVODEX-Cm135,[N:1]#[C:2]>>[N:1][C:2],"EVODEX-P1010,EVODEX-P1161,EVODEX-P1238,EVODEX-P1277,EVODEX-P1527,EVODEX-P1528"
EVODEX-Cm136,[#6:1]=[#6:2].[#6:9]1=[#6:10]-[#7:11]-[#6:47]=[#6:48]-[#6:49]-1>>[#6:1]-[#6:2].[#6:9]1:[#6:10]:[#7&+:11]:[#6:47]:[#6:48]:[#6:49]:1,EVODEX-P1045
EVODEX-Cm137,[C:1].[P:26].[C:39][O:40]>>[C:1][C:39].[P:26][O:40],"EVODEX-P1066,EVODEX-P1067"
EVODEX-Cm138,[C:1].[O:29].[C:39]>>[C:1][C:39].[O:29],EVODEX-P1070
EVODEX-Cm139,[C:1].[P:26]>>[C:1].[P:26],EVODEX-P1074
EVODEX-Cm140,[S:48].[P:73].[O:86]>>[S:48].[P:73][O:86],EVODEX-P1140
EVODEX-Cm141,[N:1]#[C:2].[O:9]>>[N:1][C:2]=[O:9],"EVODEX-P1159,EVODEX-P1236,EVODEX-P1275,EVODEX-P1523,EVODEX-P1525"
EVODEX-Cm142,[C:7].[O:10]=[O:11].[O:9]>>[C:7][O:9].[O:10][O:11],EVODEX-P1194
EVODEX-Cm143,[#6:1]-[#16&+:2].[#7:28]>>[#6:1]-[#7:28].[#16:2],EVODEX-P1246
EVODEX-Cm144,[O:1]=[C:2].[O:24][C:25]1:[C:26]:[C:27]:[C:28]([N:29]):[C:39]:[C:40]:1>>[O:24]=[C:25]1[C:26]=[C:27][C:28](=[N:29])[C:39]=[C:40]1.[O:1][C:2],EVODEX-P1291
EVODEX-Cm145,[#6:2]1=[#6:3]-[#6:4](=[#8:5])-[#6:6]:[#6:11]-[#6:12]-1=[#8:13].[#6:17]1=[#6:18]-[#7:19]-[#6:55]=[#6:56]-[#6:57]-1>>[#6:2]1:[#6:3]:[#6:4](-[#8:5]):[#6:6]:[#6:11]:[#6:12]:1-[#8:13].[#6:17]1:[#6:18]:[#7&+:19]:[#6:55]:[#6:56]:[#6:57]:1,"EVODEX-P1395,EVODEX-P1901"
