id,mass,sources
EVODEX-M358,-666.22176,"EVODEX-P1387,EVODEX-P814"
EVODEX-M359,-648.2112,EVODEX-P815
EVODEX-M360,-443.02445000000006,"EVODEX-P1012,EVODEX-P1473,EVODEX-P1874"
EVODEX-M361,324.99787,EVODEX-P820
EVODEX-M362,-324.99787,EVODEX-P1150
EVODEX-M364,1192.12937,EVODEX-P830
EVODEX-M365,-458.00951,EVODEX-P833
EVODEX-M366,309.10597,EVODEX-P835
EVODEX-M367,-166.06339,"EVODEX-P1331,EVODEX-P837"
EVODEX-M368,-323.05192,EVODEX-P838
EVODEX-M369,166.06339,EVODEX-P839
EVODEX-M370,173.17331,EVODEX-P847
EVODEX-M371,351.11652999999995,EVODEX-P849
EVODEX-M372,-437.20651,EVODEX-P851
EVODEX-M373,437.20651,EVODEX-P853
EVODEX-M374,305.06825,EVODEX-P857
EVODEX-M377,-130.02658,"EVODEX-P1500,EVODEX-P874"
EVODEX-M378,128.01092,EVODEX-P877
EVODEX-M379,-291.09541,EVODEX-P881
EVODEX-M380,291.09541,EVODEX-P883
EVODEX-M381,-446.2393,EVODEX-P887
EVODEX-M382,446.2393,EVODEX-P889
EVODEX-M383,-60.02112,"EVODEX-P1000,EVODEX-P1858,EVODEX-P894"
EVODEX-M384,126.00821,EVODEX-P897
EVODEX-M385,169.99801000000002,EVODEX-P898
EVODEX-M386,-685.3842299999999,EVODEX-P901
EVODEX-M387,-667.3736700000001,EVODEX-P903
EVODEX-M388,-160.10016000000002,EVODEX-P907
EVODEX-M389,-57.98776,EVODEX-P909
EVODEX-M390,57.98776,EVODEX-P911
EVODEX-M391,339.01353000000006,EVODEX-P916
EVODEX-M392,-888.48222,EVODEX-P920
EVODEX-M393,-259.15333,EVODEX-P921
EVODEX-M394,888.48222,EVODEX-P922
EVODEX-M395,-241.14277,EVODEX-P923
EVODEX-M396,-55.04225,EVODEX-P925
EVODEX-M397,366.18192,EVODEX-P929
EVODEX-M398,-17.939879999999995,EVODEX-P932
EVODEX-M399,-118.04188,EVODEX-P934
EVODEX-M400,164.02222,EVODEX-P936
EVODEX-M401,182.03278,EVODEX-P938
EVODEX-M402,183.08959,EVODEX-P942
EVODEX-M404,165.07903,"EVODEX-P1484,EVODEX-P946,EVODEX-P1704"
EVODEX-M406,-114.04298,"EVODEX-P951,EVODEX-P1896"
EVODEX-M407,-723.3047700000001,EVODEX-P957
EVODEX-M408,254.03620000000004,EVODEX-P961
EVODEX-M409,272.04675999999995,EVODEX-P963
EVODEX-M410,-366.2382,EVODEX-P968
EVODEX-M411,366.2382,EVODEX-P970
EVODEX-M412,-79.97586,EVODEX-P980
EVODEX-M413,97.96736,EVODEX-P981
EVODEX-M414,-126.10452,EVODEX-P983
EVODEX-M415,126.10452,EVODEX-P985
EVODEX-M416,-188.00857,EVODEX-P995
EVODEX-M417,-82.08647,"EVODEX-P1255,EVODEX-P1007"
EVODEX-M418,-186.91847,EVODEX-P1014
EVODEX-M419,256.10598,EVODEX-P1015
EVODEX-M420,-283.03619,EVODEX-P1017
EVODEX-M421,283.03619,EVODEX-P1019
EVODEX-M422,-104.9729,EVODEX-P1024
EVODEX-M423,322.05665,EVODEX-P1026
EVODEX-M424,-230.01913,EVODEX-P1041
EVODEX-M425,133.03899,EVODEX-P1042
EVODEX-M426,159.93266,EVODEX-P1043
EVODEX-M427,-26.893669999999997,EVODEX-P1051
EVODEX-M428,151.04955,EVODEX-P1053
EVODEX-M429,-147.17373,EVODEX-P1055
EVODEX-M430,-129.16316999999998,EVODEX-P1056
EVODEX-M433,-57.05791000000001,EVODEX-P1062
EVODEX-M434,55.04225,EVODEX-P1065
EVODEX-M435,365.02919,EVODEX-P1071
EVODEX-M437,-51.97143,EVODEX-P1455
EVODEX-M440,-339.01353000000006,EVODEX-P1772
EVODEX-M441,70.00546,EVODEX-P1080
EVODEX-M442,-141.96669,EVODEX-P1081
EVODEX-M443,497.03501000000006,EVODEX-P1082
EVODEX-M444,-239.91846,EVODEX-P1085
EVODEX-M445,164.08376,EVODEX-P1087
EVODEX-M446,-226.059,EVODEX-P1089
EVODEX-M447,226.059,EVODEX-P1091
EVODEX-M448,-345.0475599999999,"EVODEX-P1358,EVODEX-P1092,EVODEX-P1234,EVODEX-P1790"
EVODEX-M449,-165.07903,EVODEX-P1101
EVODEX-M450,156.10126,EVODEX-P1102
EVODEX-M451,-147.06847,"EVODEX-P1103,EVODEX-P1491"
EVODEX-M452,-156.10126,"EVODEX-P1104,EVODEX-P1353"
EVODEX-M453,-246.96619,EVODEX-P1109
EVODEX-M454,-350.35508,EVODEX-P1112
EVODEX-M455,350.35508,EVODEX-P1114
EVODEX-M456,-449.82231,EVODEX-P1115
EVODEX-M457,317.29317,EVODEX-P1116
EVODEX-M458,-1.9792399999999997,EVODEX-P1117
EVODEX-M459,809.1260400000001,EVODEX-P1118
EVODEX-M461,-809.1260400000001,EVODEX-P1124
EVODEX-M462,-137.08413000000002,EVODEX-P1135
EVODEX-M464,-1192.12937,EVODEX-P1144
EVODEX-M467,197.99291,EVODEX-P1152
EVODEX-M468,-90.04698,EVODEX-P1157
EVODEX-M469,104.03752,EVODEX-P1160
EVODEX-M472,95.96123,EVODEX-P1167
EVODEX-M474,173.06883,EVODEX-P1176
EVODEX-M476,-171.05317,EVODEX-P1178
EVODEX-M477,287.27142999999995,"EVODEX-P1201,EVODEX-P1184"
EVODEX-M478,714.30098,"EVODEX-P1203,EVODEX-P1186,EVODEX-P1382"
EVODEX-M481,112.08886,EVODEX-P1196
EVODEX-M482,62.01679,EVODEX-P1206
EVODEX-M484,-131.04057,EVODEX-P1215
EVODEX-M485,131.04057,EVODEX-P1217
EVODEX-M486,-163.95997999999997,EVODEX-P1227
EVODEX-M487,240.04224,EVODEX-P1228
EVODEX-M488,-441.04521,EVODEX-P1231
EVODEX-M489,441.04521,EVODEX-P1233
EVODEX-M490,117.05791,"EVODEX-P1842,EVODEX-P1691,EVODEX-P1237"
EVODEX-M491,-271.06919,EVODEX-P1241
EVODEX-M492,-253.05863,EVODEX-P1242
EVODEX-M493,74.02422,EVODEX-P1247
EVODEX-M494,-310.09758,EVODEX-P1249
EVODEX-M495,-632.3034,EVODEX-P1258
EVODEX-M496,632.3034,EVODEX-P1260
EVODEX-M497,394.12384,EVODEX-P1261
EVODEX-M498,412.1344,EVODEX-P1262
EVODEX-M499,-237.96582,EVODEX-P1270
EVODEX-M500,189.06373,EVODEX-P1272
EVODEX-M501,455.15553,EVODEX-P1276
EVODEX-M502,132.04224,"EVODEX-P1289,EVODEX-P1284"
EVODEX-M503,-101.95962,EVODEX-P1288
EVODEX-M504,302.0426,EVODEX-P1290
EVODEX-M505,-121.06411,EVODEX-P1294
EVODEX-M506,-176.93539,EVODEX-P1295
EVODEX-M507,46.07151,EVODEX-P1296
EVODEX-M508,122.07194,EVODEX-P1297
EVODEX-M509,224.01473,EVODEX-P1298
EVODEX-M510,-130.06300000000002,EVODEX-P1300
EVODEX-M511,15.958479999999998,EVODEX-P1301
EVODEX-M512,-15.958479999999998,EVODEX-P1303
EVODEX-M513,131.09469,EVODEX-P1305
EVODEX-M514,146.02147999999997,"EVODEX-P1705,EVODEX-P1306"
EVODEX-M515,-103.93886,EVODEX-P1309
EVODEX-M516,300.06336,EVODEX-P1311
EVODEX-M517,37.95577,EVODEX-P1315
EVODEX-M518,-185.00894,EVODEX-P1316
EVODEX-M519,-37.95577,EVODEX-P1317
EVODEX-M520,183.97725,EVODEX-P1319
EVODEX-M521,-116.04734,EVODEX-P1328
EVODEX-M522,-184.07395,EVODEX-P1329
EVODEX-M523,116.04734,EVODEX-P1330
EVODEX-M525,127.14751,EVODEX-P1338
EVODEX-M526,554.17706,EVODEX-P1340
EVODEX-M532,-387.05024,EVODEX-P1348
EVODEX-M533,119.94564,EVODEX-P1349
EVODEX-M534,289.07335,EVODEX-P1350
EVODEX-M536,-903.46073,EVODEX-P1354
EVODEX-M537,-885.4501699999998,EVODEX-P1355
EVODEX-M538,345.0475599999999,"EVODEX-P1360,EVODEX-P1792"
EVODEX-M539,-205.94942,EVODEX-P1365
EVODEX-M540,198.0528,EVODEX-P1367
EVODEX-M541,-748.2804199999999,EVODEX-P1372
EVODEX-M542,27.98273,EVODEX-P1373
EVODEX-M543,-52.8145,EVODEX-P1380
EVODEX-M544,-568.24487,EVODEX-P1388
EVODEX-M545,-157.08523,"EVODEX-P1398,EVODEX-P1524"
EVODEX-M547,157.08523,EVODEX-P1526
EVODEX-M548,-406.19207000000006,EVODEX-P1413
EVODEX-M549,-131.06957,EVODEX-P1419
EVODEX-M550,295.95998000000003,EVODEX-P1420
EVODEX-M552,136.02732,EVODEX-P1439
EVODEX-M553,-443.15553,EVODEX-P1442
EVODEX-M554,-135.11454,EVODEX-P1444
EVODEX-M555,308.04099,EVODEX-P1445
EVODEX-M556,-79.9568,EVODEX-P1447
EVODEX-M557,-29.907560000000004,EVODEX-P1449
EVODEX-M558,79.9568,EVODEX-P1450
EVODEX-M559,397.12199,EVODEX-P1451
EVODEX-M560,471.01935,EVODEX-P1456
EVODEX-M561,-136.03861999999998,EVODEX-P1462
EVODEX-M562,41.9046,EVODEX-P1463
EVODEX-M564,-258.01403,EVODEX-P1471
EVODEX-M565,126.26654,EVODEX-P1474
EVODEX-M566,569.29099,EVODEX-P1476
EVODEX-M567,-164.04734,"EVODEX-P1478,EVODEX-P1700"
EVODEX-M568,-60.03642,EVODEX-P1480
EVODEX-M569,-105.04261,EVODEX-P1481
EVODEX-M570,60.03642,EVODEX-P1482
EVODEX-M571,104.01092,EVODEX-P1485
EVODEX-M572,-115.06337,EVODEX-P1492
EVODEX-M573,147.06847,EVODEX-P1493
EVODEX-M574,152.12018,EVODEX-P1497
EVODEX-M575,-148.12128,EVODEX-P1503
EVODEX-M577,-130.11072,EVODEX-P1505
EVODEX-M580,100.0763,EVODEX-P1516
EVODEX-M581,-45.05791000000001,EVODEX-P1525
EVODEX-M582,-27.04735,EVODEX-P1527
EVODEX-M583,187.06679,EVODEX-P1531
EVODEX-M584,205.07735,EVODEX-P1533
EVODEX-M585,-43.00583,EVODEX-P1538
EVODEX-M586,43.00583,EVODEX-P1540
EVODEX-M587,34.11307000000001,EVODEX-P1541
EVODEX-M588,239.89899,EVODEX-P1545
EVODEX-M589,-135.92136,EVODEX-P1546
EVODEX-M590,-239.89899,EVODEX-P1547
EVODEX-M591,267.09689000000003,EVODEX-P1548
EVODEX-M592,-250.93849,EVODEX-P1557
EVODEX-M593,176.09106,EVODEX-P1558
EVODEX-M594,347.06322,"EVODEX-P1563,EVODEX-P1882"
EVODEX-M595,525.13752,EVODEX-P1565
EVODEX-M596,427.16063,EVODEX-P1569
EVODEX-M597,-455.02445000000006,EVODEX-P1570
EVODEX-M601,51.97143,EVODEX-P1578
EVODEX-M602,-215.05592,EVODEX-P1582
EVODEX-M603,-197.04536,EVODEX-P1583
EVODEX-M604,149.08413,EVODEX-P1604
EVODEX-M605,167.09469,EVODEX-P1607
EVODEX-M606,-304.04608999999994,EVODEX-P1617
EVODEX-M607,304.04609,EVODEX-P1619
EVODEX-M608,-143.07357,EVODEX-P1623
EVODEX-M609,250.09542,EVODEX-P1624
EVODEX-M610,-125.06301,EVODEX-P1625
EVODEX-M611,-250.09542,EVODEX-P1626
EVODEX-M612,-154.03953,EVODEX-P1629
EVODEX-M613,166.00146,"EVODEX-P1630,EVODEX-P1802"
EVODEX-M614,-136.02897000000002,EVODEX-P1631
EVODEX-M615,-166.00146,"EVODEX-P1800,EVODEX-P1632"
EVODEX-M616,154.07430000000002,EVODEX-P1636
EVODEX-M617,-154.07430000000002,EVODEX-P1638
EVODEX-M618,-250.06882,EVODEX-P1641
EVODEX-M619,250.06882,EVODEX-P1643
EVODEX-M621,-552.21668,EVODEX-P1658
EVODEX-M622,552.21668,EVODEX-P1660
EVODEX-M623,-295.94468,EVODEX-P1661
EVODEX-M626,100.06774,EVODEX-P1670
EVODEX-M628,118.0783,EVODEX-P1673
EVODEX-M629,-199.93886,EVODEX-P1679
EVODEX-M630,227.09069,EVODEX-P1680
EVODEX-M631,-301.05628,EVODEX-P1682
EVODEX-M632,-123.11306,EVODEX-P1683
EVODEX-M633,99.04735,EVODEX-P1690
EVODEX-M634,-36.92408,EVODEX-P1694
EVODEX-M635,141.01914,EVODEX-P1696
EVODEX-M636,-18.02586,EVODEX-P1701
EVODEX-M637,18.02586,EVODEX-P1703
EVODEX-M638,148.12128,EVODEX-P1710
EVODEX-M641,130.11072,EVODEX-P1716
EVODEX-M642,-312.1475,EVODEX-P1719
EVODEX-M643,213.12275,EVODEX-P1720
EVODEX-M644,-294.13694,EVODEX-P1721
EVODEX-M645,-213.12275,EVODEX-P1722
EVODEX-M646,-134.02295999999998,EVODEX-P1727
EVODEX-M647,-297.97564,EVODEX-P1732
EVODEX-M648,106.02658,EVODEX-P1734
EVODEX-M650,160.03713999999997,EVODEX-P1739
EVODEX-M651,486.1584,EVODEX-P1743
EVODEX-M652,666.22176,EVODEX-P1745
EVODEX-M654,-118.05318,EVODEX-P1751
EVODEX-M655,-61.88606,EVODEX-P1754
EVODEX-M657,150.01786,EVODEX-P1761
EVODEX-M658,-587.06669,EVODEX-P1775
EVODEX-M659,-185.99291,EVODEX-P1780
EVODEX-M660,241.03664,EVODEX-P1781
EVODEX-M661,-146.05790000000002,EVODEX-P1784
EVODEX-M662,146.05790000000002,EVODEX-P1786
EVODEX-M664,13.126350000000002,EVODEX-P1809
EVODEX-M665,520.12223,EVODEX-P1810
EVODEX-M667,-556.07216,EVODEX-P1813
EVODEX-M670,-422.14534,EVODEX-P1820
EVODEX-M671,279.97638,EVODEX-P1838
EVODEX-M675,-227.0195,EVODEX-P1832
EVODEX-M678,-0.9839699999999996,EVODEX-P1836
EVODEX-M679,426.04558,EVODEX-P1840
EVODEX-M680,-117.05791,EVODEX-P1843
EVODEX-M681,-99.04735,EVODEX-P1844
EVODEX-M682,188.00857,EVODEX-P1845
EVODEX-M683,82.96596,EVODEX-P1849
EVODEX-M684,-262.99603,EVODEX-P1854
EVODEX-M685,139.02695,EVODEX-P1855
EVODEX-M686,-26.03336,EVODEX-P1860
EVODEX-M687,33.98776,EVODEX-P1861
EVODEX-M688,-542.06906,EVODEX-P1862
EVODEX-M689,-123.05591,EVODEX-P1865
EVODEX-M690,-105.04535,EVODEX-P1866
EVODEX-M691,541.06123,EVODEX-P1867
EVODEX-M692,-120.79700000000004,EVODEX-P1875
EVODEX-M693,322.22745,EVODEX-P1877
EVODEX-M694,-55.95503,EVODEX-P1881
EVODEX-M695,-1378.14016,EVODEX-P1884
EVODEX-M696,-322.0324,EVODEX-P1885
EVODEX-M697,1378.14016,EVODEX-P1886
EVODEX-M698,-304.02184,EVODEX-P1887
EVODEX-M700,-278.16316,EVODEX-P1897
EVODEX-M701,114.04298,EVODEX-P1898
EVODEX-M702,-260.1526,EVODEX-P1899
EVODEX-M703,-203.07939,EVODEX-P1904
EVODEX-M704,-221.08995,EVODEX-P1905
EVODEX-M705,203.07939,EVODEX-P1906
EVODEX-M706,121.02621,EVODEX-P1907
