id,smirks,sources
EVODEX-Nm488,[H][C:10]([H])([H])[C:11]([H])([C:12]([H])([H])[H])[C:13]([H])([H])[C:14]([H])([N:15]([H])[H])[C:16][O:18][H].[H][C:1]([H])([H])[C:2]([H])([C:3]([H])([H])[H])[C:4]([H])([H])[C:5][C:7][O:9][H]>>[H][C:10]([H])([H])[C:11]([H])([C:12]([H])([H])[H])[C:13]([H])([H])[C:14]([H])([N:15]([H])[H])[C:16][O:18][H].[H][C:1]([H])([H])[C:2]([H])([C:3]([H])([H])[H])[C:4]([H])([H])[C:5][C:7][O:9][H],EVODEX-P1796
EVODEX-Nm489,[H][C:1]([H])([H])[C:2]([H])([C:3]([H])([H])[H])[C:4]([H])([H])[C:5][C:7][O:9][H]>>[H][C:1]([H])([H])[C:2]([H])([C:3]([H])([H])[H])[C:4]([H])([H])[C:5][C:7][O:9][H],EVODEX-P1797
EVODEX-Nm490,[H][C:10]([H])([H])[C:11]([H])([C:12]([H])([H])[H])[C:13]([H])([H])[C:14]([H])([N:15]([H])[H])[C:16][O:18][H]>>[H][C:10]([H])([H])[C:11]([H])([C:12]([H])([H])[H])[C:13]([H])([H])[C:14]([H])([N:15]([H])[H])[C:16][O:18][H],EVODEX-P1798
EVODEX-Nm491,O[P:61]([O:60])(=[O:62])[O:64].C[N:22]([C:23])[H:102].[H][O:71][P:70]>>[H][N:22]([C:23])[H:102].[O:60][P:61](=[O:62])([O:64])[O:71][P:70],EVODEX-P1806
EVODEX-Nm492,O[P:61]([O:60])(=[O:62])[O:64].C[N:22]([C:23])[H:102]>>[H][N:22]([C:23])[H:102].O[P:61]([O:60])(=[O:62])[O:64],EVODEX-P1814
EVODEX-Nm493,C[N:22]([C:23])[H:102].[H][O:71][P:70]>>[H][N:22]([C:23])[H:102].P[O:71][P:70],EVODEX-P1817
EVODEX-Nm494,[O:30][P:31](=[O:32])([O:33])[O:34].[C:5][C:6](=[O:7])[O:8][H:66].[H][N:1]([H:68])[H:69]>>[N:1]([C:6]([C:5])=[O:7])([H:68])[H:69].[O:34].[O:8]([P:31]([O:30])(=[O:32])[O:33])[H:66],EVODEX-P1824
EVODEX-Nm495,P[O:34][P:35].O[C:6]([C:5])=[O:7].[H][N:1]([H:68])[H:69]>>[N:1]([C:6]([C:5])=[O:7])([H:68])[H:69].[H][O:34][P:35],EVODEX-P1825
EVODEX-Nm496,O[P:31]([O:30])(=[O:32])[O:33].[C:5][C:6](=[O:7])[O:8][H:66].[H][N:1]([H:68])[H:69]>>[N:1]([C:6]([C:5])=[O:7])([H:68])[H:69].[O:8]([P:31]([O:30])(=[O:32])[O:33])[H:66],EVODEX-P1827
EVODEX-Nm497,P[O:34][P:35].[H][N:1]([H:68])[H:69]>>C[N:1]([H:68])[H:69].[H][O:34][P:35],EVODEX-P1828
EVODEX-Nm498,O[P:31]([O:30])(=[O:32])[O:33].[H][N:1]([H:68])[H:69]>>C[N:1]([H:68])[H:69].O[P:31]([O:30])(=[O:32])[O:33],EVODEX-P1829
EVODEX-Nm499,O[C:6]([C:5])=[O:7].[H][N:1]([H:68])[H:69]>>[N:1]([C:6]([C:5])=[O:7])([H:68])[H:69],EVODEX-P1831
EVODEX-Nm500,[C:5][C:6](=[O:7])[O:8].[H][N:1]([H:68])[H:69]>>[N:1]([C:6]([C:5])=[O:7])([H:68])[H:69].[O:8],EVODEX-P1837
EVODEX-Nm501,[C:2][C:3]([C:4](:[C:5]):[C:12])([H:30])[H:31].[O:17]=[C:18]([C:19])[H:39].[H][O:16][H:46]>>[C:2][C:3]([O:16][H:46])([H:30])[H:31].[H][O:17][C:18]([C:4](:[C:5]):[C:12])([C:19])[H:39],EVODEX-P1841
EVODEX-Nm502,C[C:3]([C:2])([H:30])[H:31].[H][O:16][H:46]>>[C:2][C:3]([O:16][H:46])([H:30])[H:31],EVODEX-P1843
EVODEX-Nm503,[C:2][C:3]([C:4])([H:30])[H:31].[H][O:16][H:46]>>[C:2][C:3]([O:16][H:46])([H:30])[H:31].[C:4],EVODEX-P1846
EVODEX-Nm504,[C:3][C:4](:[C:5]):[C:12].[O:17]=[C:18]([C:19])[H:39]>>[C:3].[H][O:17][C:18]([C:4](:[C:5]):[C:12])([C:19])[H:39],EVODEX-P1847
EVODEX-Nm505,[O:17]=[C:18]([C:19])[H:39].[H][O:16][H:46]>>C[O:16][H:46].[H][O:17][C:18](C)([C:19])[H:39],EVODEX-P1848
EVODEX-Nm506,C[C:4](:[C:5]):[C:12]>>C[C:4](:[C:5]):[C:12],EVODEX-P1849
EVODEX-Nm507,C[C:4](:[C:5]):[C:12].[O:17]=[C:18]([C:19])[H:39]>>[H][O:17][C:18]([C:4](:[C:5]):[C:12])([C:19])[H:39],EVODEX-P1850
EVODEX-Nm508,[O:4][C:5]([C:6])([H:15])[H:16].[H][S:11][H:21]>>[C:5]([C:6])([S:11][H:21])([H:15])[H:16].[O:4],EVODEX-P1856
EVODEX-Nm509,O[C:5]([C:6])([H:15])[H:16].[H][S:11][H:21]>>[C:5]([C:6])([S:11][H:21])([H:15])[H:16],EVODEX-P1858
EVODEX-Nm510,[H][S:11][H:21]>>C[S:11][H:21],EVODEX-P1859
EVODEX-Nm511,O[C:5]([C:6])([H:15])[H:16]>>S[C:5]([C:6])([H:15])[H:16],EVODEX-P1860
EVODEX-Nm512,[#6:7]:[#7&+:8](-[#6:9](-[#85:51])(-[#8:10])-[#6:42]):[#6:44].[#85:74]-[#8:45]-[#85]>>[#85:51]-[#6:9](-[#8:45]-[#85:74])(-[#8:10])-[#6:42].[#6:7]:[#7:8]:[#6:44],EVODEX-P1863
EVODEX-Nm513,[#6:7]:[#7&+:8](-[#6:9]):[#6:44]>>[#6:9].[#6:7]:[#7:8]:[#6:44],EVODEX-P1864
EVODEX-Nm514,[#7&+]-[#6:9](-[#85:51])(-[#8:10])-[#6:42].[#85:74]-[#8:45]-[#85]>>[#85:51]-[#6:9](-[#8:45]-[#85:74])(-[#8:10])-[#6:42],EVODEX-P1865
EVODEX-Nm515,[O:1]=[C:2]1[C:3]([H:41])=[C:4]([H:42])[C:5](=[N:6][C:7])[C:16]([H:46])=[C:17]1[H:47].[H][C:22]([O:21])([O:23][H])[C:24]>>[O:21][C:22](=[O:23])[C:24].[H][O:1][C:2]1:[C:3]([H:41]):[C:4]([H:42]):[C:5]([N:6]([H])[C:7]):[C:16]([H:46]):[C:17]:1[H:47],EVODEX-P1868
EVODEX-Nm516,[N:6][C:7]1=[C:8]([N:9])[C:12](=[O:13])[C:14]([N:15])=[C:21]([N:22])[C:25]1=[O:26]>>[H][O:13][C:12]1:[C:8]([N:9]):[C:7]([N:6]):[C:25]([O:26][H]):[C:21]([N:22]):[C:14]:1[N:15],EVODEX-P1902
