Equity,CDS 5y,is_price,is_cds,is_fundamentals
1923856D IM Equity,,False,False,False
727032Z LN Equity,,False,False,False
1920214D US Equity,,False,False,False
PRG US Equity,,True,False,True
1645097D CH Equity,,False,False,False
TXT US Equity,CTXT1U5,True,True,True
DSV DC Equity,,True,False,True
GTE US Equity,,True,False,True
JYSK DC Equity,CT355676,True,True,True
133535Z LN Equity,CT371992,False,True,True
DND CN Equity,,True,False,True
1449683D KK Equity,,False,False,False
3377426Z SM Equity,,False,False,True
0268566Z LN Equity,,False,False,True
AIR US Equity,,True,False,True
1855Z SM Equity,,False,False,True
559435Z AU Equity,,False,False,False
SBBB SS Equity,CY884207,True,True,True
TEX US Equity,,True,False,True
1202408D LX Equity,,False,False,False
IDS LN Equity,,True,False,True
1583731D DC Equity,,False,False,True
1926233D SM Equity,,False,False,False
805865Z US Equity,,False,False,False
MTRO LN Equity,,True,False,True
IMCD NA Equity,,True,False,True
1721386D US Equity,,False,False,False
2244158D US Equity,,False,False,True
JGS PM Equity,,True,False,True
HQY US Equity,,True,False,True
1559568D CN Equity,,False,False,False
1782135D FP Equity,,False,False,False
LAMR US Equity,,True,False,True
HII US Equity,,True,False,True
RF US Equity,CT355584,True,True,True
WTB LN Equity,,True,False,True
2085183D LN Equity,,False,False,False
ORG AU Equity,CBOR1U5,True,True,True
1887106D LX Equity,,False,False,False
227606Z GR Equity,,False,False,True
7523188Z GR Equity,,False,False,True
REG US Equity,CT972240,True,True,True
KFH KK Equity,,True,False,True
MELI US Equity,,True,False,True
PEO PW Equity,,True,False,True
79107MF US Equity,,False,False,True
150478Z AV Equity,,False,False,False
STERV FH Equity,CSTOR1E5,True,True,True
GIVN SW Equity,,True,False,True
DOX US Equity,CDOX1U5,True,True,True
0621483D CN Equity,,False,False,False
1559486D IM Equity,,False,False,False
1429527D US Equity,,False,False,False
WU US Equity,CX400301,True,True,True
ARCAD NA Equity,,True,False,True
GPOR US Equity,,True,False,True
LNC US Equity,CLNC1U5,True,True,True
HUH1V FH Equity,,True,False,True
UMG NA Equity,,True,False,True
OSB LN Equity,,True,False,True
SPB CN Equity,,True,False,True
TEL US Equity,CT426494,True,True,True
LEA US Equity,CLEA1U5,True,True,True
SAND SS Equity,,True,False,True
1933343D IM Equity,,False,False,False
1160124D AV Equity,,False,False,True
AXL US Equity,CT370292,True,True,True
LTA FP Equity,,True,False,True
BXB AU Equity,CY457482,True,False,True
LNT US Equity,CLNT1U5,True,True,True
VWS DC Equity,CY873346,True,True,True
BRO US Equity,,True,False,True
ELUXB SS Equity,CELT1E5,True,True,True
2149148D SP Equity,,False,False,False
LBRDA US Equity,,True,False,True
ERA FP Equity,,True,False,True
PNDORA DC Equity,,True,False,True
BG AV Equity,,True,False,True
0993428D LN Equity,,False,False,True
TUI1 GR Equity,CTUI1E5,True,True,True
24518Z US Equity,,False,False,False
INVH US Equity,,True,False,True
B4B GR Equity,CY420021,True,True,True
8591 JP Equity,CORIX1J5,True,True,True
STLD US Equity,,True,False,True
BAB LN Equity,,True,False,True
1559484D IN Equity,,False,False,False
GIB/A CN Equity,,True,False,True
1918299D BZ Equity,,False,False,True
BALY US Equity,,True,False,True
9000Z GR Equity,CT412939,False,True,True
VGP BB Equity,,True,False,True
0301556D SS Equity,,False,False,True
086790 KS Equity,,True,False,True
1069268D GR Equity,,False,False,False
BRFS3 BZ Equity,,True,False,True
DHI US Equity,CDHI1U5,True,True,True
221038Z FP Equity,,False,False,True
UDR US Equity,CUDR1U5,True,True,True
SWX US Equity,,True,False,True
596368Z CB Equity,,False,False,False
1357407D US Equity,,False,False,True
23279Z US Equity,,False,False,True
ATSG US Equity,,True,False,True
ALV US Equity,CT352320,True,True,True
1559598D SS Equity,,False,False,False
FLTR LN Equity,,True,False,True
TOP TB Equity,CT351352,True,True,True
CNU NZ Equity,CY101176,True,True,True
IFH BH Equity,,False,False,True
TEL2B SS Equity,,True,False,True
MTX GR Equity,,True,False,True
0296924D GR Equity,,False,False,False
PGHN SW Equity,,True,False,True
8376046Z US Equity,,False,False,False
RRRP3 BZ Equity,,True,False,True
AVT US Equity,CAVT1U5,True,True,True
SGE LN Equity,,True,False,True
GMG AU Equity,CY316424,True,True,True
817 HK Equity,,True,False,True
BMPS IM Equity,CBMP1E5,True,True,True
0788238D SM Equity,,False,False,True
2298904D US Equity,CT356322,False,True,False
RNW US Equity,,True,False,True
BUENAVC1 PE Equity,,True,False,True
UU/ LN Equity,CUUW1E5,True,True,True
8593 JP Equity,CDIA1J5,True,True,True
SLGN US Equity,,True,False,True
WSC US Equity,,True,False,True
ADS GR Equity,CT405971,True,True,True
PAG US Equity,,True,False,True
PKO PW Equity,,True,False,True
8943Z US Equity,,False,False,True
248762Z LN Equity,,False,False,False
BBY US Equity,CBBY1U5,True,True,True
ESS US Equity,CT367092,True,True,True
PHIN US Equity,,True,False,True
CMPR US Equity,,True,False,True
BIM CN Equity,,False,False,True
MASQ UH Equity,CT423071,True,True,True
1755353D NA Equity,,False,False,False
24469Z US Equity,,False,False,False
SAGAA SS Equity,,True,False,True
OGS US Equity,,True,False,True
MING NO Equity,,True,False,True
OCDO LN Equity,,True,False,True
CLH US Equity,,True,False,True
GEELZ CH Equity,,False,False,True
ALGT US Equity,,True,False,True
1928 JP Equity,CSEKI1J5,True,True,True
2367686D LN Equity,,False,False,False
LONN SW Equity,,True,False,True
6501 JP Equity,CHITA1J5,True,True,True
1800123D US Equity,,False,False,False
PFG US Equity,CX664874,True,True,True
1814279D NO Equity,,False,False,False
AMS SM Equity,,True,False,True
PTTGC TB Equity,CX375256,True,True,True
RAND NA Equity,,True,False,True
NRP SJ Equity,,True,False,True
BUR FP Equity,,True,False,True
SPM IM Equity,CY340970,True,True,True
ESTC US Equity,,True,False,True
IRE IM Equity,,True,False,True
2308386D US Equity,,False,False,False
AMKR US Equity,CT356410,True,True,True
EPIA SS Equity,,True,False,True
WAL US Equity,,True,False,True
FCFS US Equity,,True,False,True
1379832D CH Equity,,False,False,False
600803 CH Equity,,True,False,True
GPAS FP Equity,CY361454,False,True,True
AHCO US Equity,,True,False,True
SON US Equity,CSON1U5,True,True,True
FALAB CI Equity,,True,False,True
LXS GR Equity,CX403486,True,True,True
HRUS GR Equity,,False,False,True
1347Z LN Equity,,False,False,True
PII US Equity,,True,False,True
ECPG US Equity,,True,False,True
CCL/B CN Equity,,True,False,True
576444Z NA Equity,,False,False,True
GGBR4 BZ Equity,CT775047,True,True,True
9990648Z LN Equity,,False,False,True
EGIN PP Equity,,True,False,True
1445563D US Equity,,False,False,False
1196802D US Equity,,False,False,False
2366679D US Equity,,False,False,False
1166884D UH Equity,,False,False,False
BALDB SS Equity,,True,False,True
AZJ AU Equity,CY371153,True,True,True
K CN Equity,,True,False,True
1682401D IJ Equity,,False,False,False
INGR US Equity,CT355364,True,True,True
LDO IM Equity,CFMEC1E5,True,True,True
2288940D LN Equity,,False,False,False
GL US Equity,CTMK1U5,True,True,True
MAS US Equity,CMAS1U5,True,True,True
CXW US Equity,,True,False,True
CCL LN Equity,CPOC1E5,True,True,True
1926009D US Equity,,False,False,False
PBH US Equity,,True,False,True
KGX GR Equity,,True,False,True
CNX US Equity,,True,False,True
MAN US Equity,CT364948,True,True,True
TRUK US Equity,,False,False,True
9472964Z CI Equity,,False,False,False
BOS UH Equity,,True,False,True
BAER SW Equity,,True,False,True
PPL CN Equity,,True,False,True
1507738D US Equity,,False,False,False
1476629D IN Equity,,False,False,False
DHC US Equity,,True,False,True
SFC CN Equity,,True,False,True
CMPC CI Equity,,True,False,True
7872337Z US Equity,,False,False,False
ARES US Equity,,True,False,True
CEC GR Equity,CMTRO1E5,True,True,True
MF FP Equity,CMWP1E5,True,True,True
ALSEA* MM Equity,,True,False,True
FAF US Equity,,True,False,True
0013 JP Equity,,False,False,True
BVI FP Equity,,True,False,True
GRUPOSUR CB Equity,,True,False,True
DRI US Equity,CDRI1U5,True,True,True
8766 JP Equity,,True,False,True
KW US Equity,,True,False,True
ANA SM Equity,,True,False,True
TKO FP Equity,,True,False,True
2315477D US Equity,,False,False,False
CHD US Equity,,True,False,True
NDSN US Equity,,True,False,True
20326Z US Equity,,False,False,False
ALFAA MM Equity,,True,False,True
6100Z US Equity,,False,False,True
AGS BB Equity,,True,False,True
TKO CN Equity,,True,False,True
ILMN US Equity,,True,False,True
117693Z US Equity,,False,False,False
7671047Z LN Equity,,False,False,True
1853Z CN Equity,,False,False,False
JBL US Equity,CT355368,True,True,True
1318Z CN Equity,CT355636,False,True,True
0771776D GR Equity,,False,False,False
BGS US Equity,,True,False,True
2309391Z GR Equity,,False,False,True
1402647D US Equity,,False,False,False
AFG US Equity,CAFG1U5,True,True,True
0641942D US Equity,,False,False,False
0120967D US Equity,,False,False,False
1646039D BM Equity,,False,False,False
MHK US Equity,CT356214,True,True,True
LTRPA US Equity,,True,False,True
8053 JP Equity,CSUMI1J5,True,True,True
1615805D US Equity,,False,False,False
TPE PW Equity,,True,False,True
0821290D ID Equity,,False,False,True
WMS US Equity,,True,False,True
8031 JP Equity,CMICO1J5,True,True,True
HI US Equity,,True,False,True
WES AU Equity,CWES1U5,True,True,True
KYLINZ KS Equity,,False,False,True
1488428D LX Equity,,False,False,False
316140 KS Equity,,True,False,True
23 HK Equity,CY085095,True,True,True
TMHC US Equity,,True,False,True
LII US Equity,,True,False,True
8513665Z LN Equity,,False,False,True
QIIK QD Equity,,True,False,True
AKBNK TI Equity,CY090546,True,True,True
2525Z GR Equity,CLBW1E5,False,True,True
NSIT US Equity,,True,False,True
2321538D KY Equity,,False,False,False
XHR US Equity,,True,False,True
WOR AU Equity,,True,False,True
OMI US Equity,,True,False,True
CL US Equity,CCL1U5,True,True,True
MODV US Equity,,True,False,True
FROTO TI Equity,,True,False,True
823 HK Equity,,True,False,True
1201138D NT Equity,,False,False,False
COLBUN CI Equity,,True,False,True
NFG US Equity,,True,False,True
WIZZ LN Equity,,True,False,True
WOW AU Equity,CWOOL1U5,True,True,True
TSQ US Equity,,True,False,True
VSCO US Equity,,True,False,True
CSU CN Equity,,True,False,True
513867Z IM Equity,,False,False,True
BBTG11 BZ Equity,,True,False,True
5020 JP Equity,CY086618,True,True,True
GFI SJ Equity,,True,False,True
3143473Z SS Equity,,False,False,False
MBT PM Equity,CY437181,True,True,True
LAND LN Equity,CLAND1E5,True,True,True
ZBRA US Equity,,True,False,True
3360 HK Equity,,True,False,True
142 HK Equity,,True,False,True
VSTO US Equity,,True,False,True
0895151D SM Equity,,False,False,True
HDCZ KS Equity,,False,False,True
PNW US Equity,CT774544,True,True,True
ATCOA SS Equity,CT352316,True,True,True
066570 KS Equity,CX353486,True,True,True
2295004D US Equity,,False,False,False
AVY US Equity,CX779070,True,True,True
2296291D US Equity,,False,False,False
ALDAR UH Equity,,True,False,True
055550 KS Equity,CSHIN1U5,True,True,True
CCS US Equity,,True,False,True
3106Z US Equity,,False,False,True
IFC CN Equity,,True,False,True
2259817D SP Equity,,False,False,False
6594 JP Equity,CNPP1J5,True,True,True
GPK US Equity,CT355628,True,True,True
WTRG US Equity,,True,False,True
NORZ JP Equity,CX397625,False,True,True
VNT US Equity,,True,False,True
MTN SJ Equity,,True,False,True
PRI US Equity,,True,False,True
NNN US Equity,,True,False,True
2233 HK Equity,,True,False,True
29693Z US Equity,,False,False,True
TEAM US Equity,,True,False,True
13620Z US Equity,,True,False,False
NGVT US Equity,,True,False,True
KOJAMO FH Equity,CZ023869,True,False,True
ICG LN Equity,,True,False,True
BNRE CN Equity,,True,False,True
545745Z US Equity,,False,False,True
76797Z US Equity,,False,False,False
BBK BI Equity,CT975845,True,True,True
NVT US Equity,,True,False,True
CRI US Equity,,True,False,True
DHBK QD Equity,CT975813,True,True,True
ARW US Equity,CARW1U5,True,True,True
GCL IM Equity,,True,False,True
MSTR US Equity,,True,False,True
TCELL TI Equity,,True,False,True
030200 KS Equity,CKTEL1U5,True,True,True
FMC US Equity,CT364072,True,True,True
MERY FP Equity,,True,False,True
CDP US Equity,,True,False,True
261823Z US Equity,,False,False,False
1727911D KY Equity,CY866532,False,False,False
2005394D US Equity,,False,False,False
1552729D US Equity,,False,False,False
105560 KS Equity,,True,False,True
UGI US Equity,,True,False,True
FBK IM Equity,,True,False,True
ASH US Equity,CASH1U5,True,True,True
1002Z US Equity,,False,False,True
OMERS CN Equity,,False,False,False
ARG FP Equity,,True,False,True
1885428D US Equity,,False,False,False
SBGI US Equity,,True,False,True
1833536D BZ Equity,,False,False,False
539499Z LN Equity,,False,False,True
4449Z LN Equity,,False,False,True
8802 JP Equity,CMITE1J5,True,True,True
2435839D LX Equity,CY433524,False,True,False
HBR LN Equity,,True,False,True
LUMI IT Equity,,True,False,True
LEVI US Equity,CT357317,True,True,True
QRTEA US Equity,,True,False,True
ESGR US Equity,,True,False,True
SNV US Equity,,True,False,True
0120045Z LN Equity,,False,False,True
GATX US Equity,CT364180,True,True,True
1284312D KY Equity,,False,False,False
1434789D LN Equity,,False,False,False
BKMB OM Equity,CY382127,True,True,True
DINO US Equity,,True,False,True
RAIL3 BZ Equity,,True,False,True
1937581D LX Equity,,False,False,False
390 HK Equity,,True,False,True
2017911D FP Equity,,False,False,False
0764877D KY Equity,CY866532,False,False,False
3646967Z US Equity,,False,False,True
3858524Z US Equity,,False,False,False
AGRO US Equity,,True,False,True
UNM US Equity,CUNM1U5,True,True,True
CNDT US Equity,CX375016,True,True,True
M US Equity,CFD1U5,True,True,True
1850854D CN Equity,,False,False,False
VRLA FP Equity,,True,False,True
NUE US Equity,CNUE1U5,True,True,True
CUBE US Equity,,True,False,True
HIK LN Equity,,True,False,True
SVV US Equity,,True,False,True
BBDC4 BZ Equity,,True,False,True
3181782Z DC Equity,,False,False,False
SCB TB Equity,,True,False,True
ELD CN Equity,,True,False,True
KEX US Equity,,True,False,True
SLM US Equity,,True,False,True
HOV US Equity,CT357624,True,True,True
KALU US Equity,,True,False,True
LXU US Equity,,True,False,True
LAZ US Equity,,True,False,True
HL US Equity,,True,False,True
ROK US Equity,CT369148,True,True,True
2022403D FH Equity,,False,False,False
CABO US Equity,,True,False,True
1727515D FP Equity,,False,False,True
2319 HK Equity,,True,False,True
1573577D FP Equity,,False,False,False
BHARTI IN Equity,,True,False,True
7234Z US Equity,,False,False,True
LIVEPOL1 MM Equity,,True,False,True
MOG/A US Equity,,True,False,True
SAP CN Equity,,True,False,True
1704786D US Equity,,False,False,False
TFX US Equity,,True,False,True
COFB BB Equity,,True,False,True
1806092D US Equity,,False,False,False
2229636D LN Equity,,False,False,False
RLJ US Equity,,True,False,True
8287598Z US Equity,,False,False,False
3240326Z GR Equity,,False,False,True
PKN PW Equity,,True,False,True
513786Z US Equity,,False,False,True
FIBRAMQ MM Equity,,True,False,True
6066 HK Equity,,True,False,True
ACCESSCO NL Equity,,True,False,True
002120 CH Equity,,True,False,True
NEMAKA MM Equity,,True,False,True
DUBK QD Equity,,True,False,True
BJAZ AB Equity,,True,False,True
699575Z ID Equity,,False,False,True
ADEN SW Equity,CADO1E5,True,True,True
AMN US Equity,,True,False,True
PKG US Equity,CT370372,True,True,True
2688 HK Equity,CT374368,True,True,True
CCOI US Equity,,True,False,True
1713685D US Equity,,False,False,False
XYL US Equity,,True,False,True
CMP US Equity,,True,False,True
MUSA US Equity,,True,False,True
0538138D US Equity,,False,False,True
ABQK QD Equity,,True,False,True
1936410D BZ Equity,,False,False,True
6201 JP Equity,CTYA1J5,True,True,True
4125269Z LN Equity,,False,False,True
GLP US Equity,,True,False,True
322 HK Equity,,True,False,True
EDV CN Equity,,True,False,True
4484Z US Equity,,False,False,True
68547Z US Equity,,False,False,True
SNB AB Equity,CT965175,True,True,True
9853114Z AU Equity,,False,False,False
TECK/B CN Equity,CT374328,True,True,True
372733Z CI Equity,,False,False,False
HSY US Equity,CHSY1U5,True,True,True
2276006D US Equity,CY372142,False,True,False
SRCL US Equity,,True,False,True
PROMIG CB Equity,,True,False,True
CRL US Equity,,True,False,True
1068Z LN Equity,,False,False,True
MAIN US Equity,,True,False,True
600887 CH Equity,,True,False,True
30915Z US Equity,,False,False,True
HPHT SP Equity,,True,False,True
BDC US Equity,,True,False,True
WH US Equity,,True,False,True
2293708D US Equity,,False,False,False
601211 CH Equity,,True,False,True
DY US Equity,,True,False,True
FDS US Equity,,True,False,True
2409074D US Equity,,False,False,False
JNPR US Equity,CT355668,True,True,True
1397334D US Equity,,False,False,False
0750067D CI Equity,,False,False,False
VAC US Equity,,True,False,True
8001 JP Equity,CCITO1J5,True,True,True
MTCH US Equity,CX354186,True,True,True
0851444D HK Equity,,False,False,False
1972898D GR Equity,,False,False,False
1487407D CN Equity,,False,False,True
1876368D KY Equity,,False,False,False
AEFES TI Equity,,True,False,True
VVV US Equity,,True,False,True
ALTG US Equity,,True,False,True
VCX AU Equity,CT788232,True,True,True
7733 JP Equity,COLY1J5,True,True,True
119 HK Equity,,True,False,True
1882607D LX Equity,,False,False,False
3133630Z FP Equity,CY360824,False,True,True
CERT SP Equity,,True,False,True
VCP LN Equity,,True,False,True
WWW US Equity,,True,False,True
RHBBANK MK Equity,,True,False,True
81 HK Equity,,True,False,True
PTEN US Equity,,True,False,True
311336Z US Equity,,False,False,True
INCH LN Equity,,True,False,True
TKWY NA Equity,,True,False,True
2209235D LN Equity,,False,False,True
FTNT US Equity,,True,False,True
GPRK US Equity,,True,False,True
SXC US Equity,,True,False,True
TTMI US Equity,,True,False,True
0323724D CY Equity,,False,False,False
RBC US Equity,,True,False,True
3532965Z FP Equity,,False,False,True
LEG US Equity,CT680170,True,True,True
OPCH US Equity,,True,False,True
NVRI US Equity,,True,False,True
1682423D FP Equity,,False,False,False
1006685D VI Equity,,False,False,False
H CN Equity,,True,False,True
SPB US Equity,,True,False,True
BKH US Equity,CT685310,True,True,True
OGE US Equity,,True,False,True
HP US Equity,,True,False,True
0332413D MK Equity,,False,False,False
DIB UH Equity,CT423047,True,False,True
1157167D FP Equity,,False,False,False
1735319D LX Equity,,False,False,False
2447012D IM Equity,,False,False,False
1918146D LX Equity,,False,False,False
6902 JP Equity,CNPD1J5,True,True,True
UNFI US Equity,,True,False,True
5685B US Equity,,False,False,True
KPROJ KK Equity,,True,False,True
CSTM US Equity,CY340802,True,True,True
ACHC US Equity,,True,False,True
CTEC LN Equity,CY088818,True,True,True
3205Z US Equity,,False,False,False
TWLO US Equity,,True,False,True
HDFCB IN Equity,,True,False,True
AAP US Equity,,True,False,True
THS US Equity,,True,False,True
TABREED UH Equity,,True,False,True
1314Z LN Equity,CT371952,False,True,True
1185Z IM Equity,,False,False,False
ENVA US Equity,,True,False,True
1339Z BZ Equity,,False,False,False
1414416D SW Equity,,False,False,False
RYAM US Equity,,True,False,True
TNET US Equity,,True,False,True
1032Z GR Equity,CT355788,False,True,True
CENT US Equity,,True,False,True
GPC US Equity,,True,False,True
MMLP US Equity,,True,False,True
TOL US Equity,CTOL1U5,True,True,True
KNF US Equity,,True,False,True
GNL US Equity,,True,False,True
ADC US Equity,,True,False,True
FLS US Equity,,True,False,True
SITC US Equity,CT355672,True,True,True
DLX US Equity,CT355620,True,True,True
BLD US Equity,,True,False,True
PLAY US Equity,,True,False,True
0181285D LN Equity,,False,False,True
607628Z US Equity,,False,False,True
1346709D CI Equity,,False,False,False
FRT US Equity,CT367296,True,True,True
EPR US Equity,,True,False,True
1692097D LN Equity,,False,False,True
0876270D US Equity,,False,False,False
OLB GR Equity,,True,False,True
1254630D LN Equity,,False,False,False
SAVE US Equity,,True,False,True
THO US Equity,,True,False,True
0188533D LN Equity,,False,False,True
804856Z US Equity,,False,False,False
79121MF US Equity,,False,False,True
RXL FP Equity,CY189134,True,True,True
FLL US Equity,,True,False,True
MUR US Equity,CT373332,True,True,True
BC US Equity,CBC1U5,True,True,True
IEX US Equity,,True,False,True
561679Z CN Equity,,False,False,False
UPBD US Equity,,True,False,True
1551174D LN Equity,,False,False,True
ADJ GR Equity,,True,False,True
0467238D IM Equity,,False,False,False
VOYA US Equity,,True,False,True
CAS CN Equity,,True,False,True
DNB US Equity,,True,False,True
ALTA FP Equity,CY406566,True,True,True
FOUR US Equity,,True,False,True
QBE AU Equity,CQBE1U5,True,True,True
TPC US Equity,,True,False,True
PSFE US Equity,,True,False,True
STNE US Equity,,True,False,True
9983 JP Equity,,True,False,True
905192Z US Equity,,False,False,False
SCS US Equity,CT405391,True,True,True
IAC US Equity,,True,False,True
4296149Z IM Equity,,False,False,True
CPU AU Equity,,True,False,True
1031715Z CI Equity,,False,False,True
WIE AV Equity,CX965873,True,True,True
BOV MV Equity,,True,False,True
2638 HK Equity,,True,False,True
881 HK Equity,,True,False,True
MINT TB Equity,,True,False,True
85249MF US Equity,,False,False,True
0561628D JY Equity,,False,False,False
FHN US Equity,,True,False,True
6758 JP Equity,CSNE1J5,True,True,True
SKFB SS Equity,CT352352,True,True,True
3630043Z US Equity,,False,False,True
SNH GR Equity,,True,False,True
ARI US Equity,,True,False,True
114208Z US Equity,,False,False,False
1372344D US Equity,,False,False,False
HUBB US Equity,,True,False,True
79167MF US Equity,,False,False,True
RNG US Equity,,True,False,True
BARN SW Equity,,True,False,True
1167669D US Equity,,False,False,False
KIMBERA MM Equity,,True,False,True
1577011D CY Equity,,False,False,False
1559213D MM Equity,,False,False,False
0877407D SP Equity,,False,False,False
BOCH LN Equity,,True,False,True
1904116D US Equity,,False,False,False
SM US Equity,,True,False,True
000333 CH Equity,,True,False,True
605135Z US Equity,,False,False,False
0200781Z US Equity,,False,False,False
KRC US Equity,,True,False,True
1875963D CN Equity,,False,False,False
3136107Z US Equity,,False,False,True
1724295D GR Equity,,False,False,True
JHX AU Equity,,True,False,True
1176Z LN Equity,,False,False,True
BDN US Equity,CT774032,True,True,True
UPLL IN Equity,,True,False,True
ELIS FP Equity,CY325452,True,True,True
NMIH US Equity,,True,False,True
AED BB Equity,,True,False,True
1582041D CN Equity,,False,False,False
PHM US Equity,CPHM1U5,True,True,True
JLL US Equity,,True,False,True
4568 JP Equity,,True,False,True
2828236Z US Equity,,False,False,False
3020518Z SM Equity,,False,False,False
PSON LN Equity,CPSON1E5,True,True,True
RS US Equity,,True,False,True
KSS US Equity,CKSS1U5,True,True,True
MWA US Equity,,True,False,True
4615074Z LN Equity,,False,False,False
EMBC US Equity,,True,False,True
PAAS CN Equity,,True,False,True
ZD US Equity,,True,False,True
0525149D US Equity,,False,False,False
TA CN Equity,CT350761,True,True,True
AYI US Equity,,True,False,True
1297058D NT Equity,,False,False,True
ZION US Equity,CT718553,True,True,True
SNT1 US Equity,,False,False,True
6047Z US Equity,,False,False,True
006800 KS Equity,,True,False,True
PNR US Equity,,True,False,True
MTH US Equity,CT372988,True,True,True
1780617D US Equity,,False,False,False
CINF US Equity,,True,False,True
0243411D CN Equity,,False,False,False
1290591D BH Equity,CT779795,False,True,False
AY US Equity,,True,False,True
NGD CN Equity,,True,False,True
GLT US Equity,,True,False,True
AAT US Equity,,True,False,True
1990510D LX Equity,,False,False,False
1312Z LN Equity,,False,False,True
1804408D GR Equity,,False,False,False
0953852D US Equity,,False,False,False
4085442Z SP Equity,,False,False,True
BNZL LN Equity,,True,False,True
FCNCA US Equity,CZ023063,True,True,True
1893966D NA Equity,,False,False,False
8513513Z LN Equity,,False,False,True
7676279Z LN Equity,,False,False,True
BPT LN Equity,,True,False,True
79811MF US Equity,,False,False,True
SMG US Equity,,True,False,True
1757492D LX Equity,,False,False,False
ARLP US Equity,,True,False,True
GIII US Equity,,True,False,True
071050 KS Equity,,True,False,True
2382 HK Equity,,True,False,True
VMI US Equity,,True,False,True
PRAA US Equity,,True,False,True
AP-U CN Equity,,True,False,True
ROST US Equity,,True,False,True
SPNT US Equity,,True,False,True
EDR SM Equity,,True,False,True
CRS US Equity,CT363260,True,True,True
AIZ US Equity,CAIZ1U5,True,True,True
1922100D US Equity,,False,False,False
BCO US Equity,,True,False,True
HANTPCZ KF Equity,,False,False,True
708376Z US Equity,,False,False,True
20490Z US Equity,,False,False,True
2231438D JY Equity,,False,False,False
PD CN Equity,,True,False,True
13424Z US Equity,,False,False,False
1608185D LN Equity,,False,False,True
639748Z US Equity,,False,False,True
27822Z US Equity,,False,False,True
ACWA AB Equity,,True,False,True
9406853Z GR Equity,,False,False,False
SRE LN Equity,,True,False,True
G US Equity,,True,False,True
ACIW US Equity,,True,False,True
1937311D US Equity,,False,False,False
4936C US Equity,,False,False,False
BRY US Equity,,True,False,True
1873828D LX Equity,,False,False,False
BPI PM Equity,,True,False,True
1703025D US Equity,,False,False,False
CHH US Equity,,True,False,True
PFD LN Equity,CY283831,True,True,True
1964632D US Equity,,True,False,True
1351035D CN Equity,,False,False,True
SECB PM Equity,CY452612,True,True,True
JBLU US Equity,CT369308,True,True,True
ORI US Equity,,True,False,True
BKG LN Equity,,True,False,False
640241Z US Equity,,False,False,True
0793524D IJ Equity,,False,False,False
EVRI US Equity,,True,False,True
VTOL US Equity,,True,False,True
CHRD US Equity,,True,False,True
DAN US Equity,CDCN1U5,True,True,True
CBT US Equity,,True,False,True
GHC US Equity,CT718521,True,True,True
AXS US Equity,CX374796,True,True,True
3947708Z LN Equity,,False,False,True
1011Z LN Equity,,False,False,True
0248382D LN Equity,,False,False,True
78121MF US Equity,,False,False,True
CARS US Equity,,True,False,True
600000 CH Equity,CY279835,True,True,True
VET CN Equity,,True,False,True
ASO US Equity,,True,False,True
SYNT LN Equity,,True,False,True
ATGE US Equity,,True,False,True
PENN US Equity,CT370512,True,True,True
CCSI US Equity,,True,False,True
SR US Equity,,True,False,True
1923740D LN Equity,,False,False,False
BKU US Equity,,True,False,True
ARKO US Equity,,True,False,True
1300125D US Equity,,False,False,False
317603Z US Equity,,False,False,True
0771781D LN Equity,,False,False,True
600705 CH Equity,,True,False,True
CBG LN Equity,,True,False,True
MHO US Equity,,True,False,True
HIW US Equity,CT367416,True,True,True
HXL US Equity,,True,False,True
HPP US Equity,,True,False,True
NEOG US Equity,,True,False,True
KFY US Equity,,True,False,True
MTX US Equity,,True,False,True
4622604Z FP Equity,,False,False,False
3505Z US Equity,,False,False,False
LLC AU Equity,CLLC1U5,True,True,True
TWI US Equity,,True,False,True
JELD US Equity,,True,False,True
1796462D US Equity,,False,False,False
2450349D JY Equity,,False,False,False
RPM US Equity,CRPM1U5,True,True,True
PSEC US Equity,,True,False,True
IPF LN Equity,,True,False,True
IDA US Equity,,True,False,True
1517553D KY Equity,CCAB1E5,False,True,False
KRG US Equity,,True,False,True
FLO US Equity,,True,False,True
1545046D AU Equity,,False,False,False
SAIC US Equity,,True,False,True
245727Z LN Equity,,False,False,True
7724408Z AU Equity,,False,False,True
1862282D CI Equity,,False,False,False
DOL CN Equity,,True,False,True
1889345D US Equity,,False,False,False
1831045D US Equity,,False,False,False
MGR AU Equity,,True,False,True
1852954D AU Equity,,False,False,False
1581657D US Equity,CX664874,False,True,False
1014344Z US Equity,,False,False,False
IVZ US Equity,CT704810,True,True,True
2092284D LX Equity,,False,False,False
GRI LN Equity,,True,False,True
BWXT US Equity,,True,False,True
EAT US Equity,CT718493,True,True,True
BCC US Equity,,True,False,True
DRX LN Equity,,True,False,True
79409MF US Equity,,False,False,True
BBCP US Equity,,True,False,True
229031Z FP Equity,,False,False,False
WSP CN Equity,,True,False,True
1995839D LE Equity,,False,False,False
544695Z IM Equity,,False,False,False
1646097D US Equity,,False,False,True
0749545D FP Equity,,False,False,True
RYAN US Equity,,True,False,True
RYN US Equity,,True,False,True
4248045Z IM Equity,,False,False,True
1645485D US Equity,,False,False,False
CTRE US Equity,,True,False,True
FHZN SW Equity,,True,False,True
0220404D US Equity,,False,False,False
ACA US Equity,,True,False,True
3383Z LN Equity,CY169576,False,True,True
STC US Equity,,True,False,True
