id,smirks,sources
EVODEX-C87,[H][O:3]>>[H]OC([H])([H])[C@@]1([H])O[C@@]([H])([O:3])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H],"EVODEX-P114,EVODEX-P245,EVODEX-P427,EVODEX-P671,EVODEX-P784,EVODEX-P1086,EVODEX-P1310,EVODEX-P1366,EVODEX-P1853,EVODEX-P1876"
EVODEX-C88,[H]OC(=O)[C:58]>>[H]C([H])([H])OC(=O)C([H])([H])C([H])([H])C(=O)[C:58],EVODEX-P116
EVODEX-C89,[H]C([H])([H])OC(=O)C([H])([H])C([H])([H])C(=O)[S:9]>>[H][S:9],EVODEX-P117
EVODEX-C90,>>[H]C([H])N([H])[H].[H],EVODEX-P118
EVODEX-C91,[C:7].[H][O:61][C:59][C:58]>>[C:59]=[O:61].[C:7][C:58].[H],"EVODEX-P119,EVODEX-P1119"
EVODEX-C92,[H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S[C:7])O[C@@]1([H])N1:C([H]):N:C2:C(N([H])[H]):N:C([H]):N:C:2:1.[H][O:61][C:59][C:58]>>[C:59]=[O:61].[C:7][C:58],"EVODEX-P120,EVODEX-P1120"
EVODEX-C93,[H]C([H])([H])OC(=O)C([H])([H])C([H])([H])C(=O)[S:9].[H]N([H])C([H])([H])[C:59][O:61][H]>>[C:59]=[O:61].[H][S:9],EVODEX-P121
EVODEX-C94,[H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S[C:7])O[C@@]1([H])N1:C([H]):N:C2:C(N([H])[H]):N:C([H]):N:C:2:1>>[H]N([H])C([H])([H])[C:7],EVODEX-P122
EVODEX-C95,[C:7].[H]OC(=O)[C:58]>>[C:7][C:58].[H],"EVODEX-P123,EVODEX-P1123"
EVODEX-C96,[H]N([H])C([H])([H])[C:59][O:61][H]>>[C:59]=[O:61],"EVODEX-P124,EVODEX-P395"
EVODEX-C97,[H][O:61][C:59]>>[C:59]=[O:61].[H]C([H])([H])OC(=O)C([H])([H])C([H])([H])C=O,EVODEX-P125
EVODEX-C98,[H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S[C:7])O[C@@]1([H])N1:C([H]):N:C2:C(N([H])[H]):N:C([H]):N:C:2:1.[H]OC(=O)[C:58]>>[C:7][C:58],"EVODEX-P126,EVODEX-P1126"
EVODEX-C99,[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7&+:8]:[#6:44]:1.[#6:49]-[#85].[#8:45]-[#85]>>[#6:4]1=[#6:44]-[#7:8]-[#6:7]=[#6:6]-[#6:5]-1-[#85].[#8:45]-[#6:49],"EVODEX-P127,EVODEX-P1163,EVODEX-P1209,EVODEX-P1513,EVODEX-P1756,EVODEX-P1889"
EVODEX-C100,[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7&+:8]:[#6:44]:1.[#8:45]-[#85]>>[#6:4]1=[#6:44]-[#7:8]-[#6:7]=[#6:6]-[#6:5]-1-[#85].[#8:45]-[#6]1:[#7](-[#85]):[#6](=[#8]):[#6]2:[#6](:[#7]:1):[#7]:[#6](-[#85]):[#7]:2-[#85],EVODEX-P128
EVODEX-C101,[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7&+:8]:[#6:44]:1.[#6:49]-[#85]>>[#6:4]1=[#6:44]-[#7:8]-[#6:7]=[#6:6]-[#6:5]-1-[#85].[#85]-[#8]-[#6:49],"EVODEX-P130,EVODEX-P1210,EVODEX-P1514,EVODEX-P1759,EVODEX-P1892"
EVODEX-C102,[H][C:7]>>[H]O[C:7],"EVODEX-P131,EVODEX-P155,EVODEX-P440,EVODEX-P773,EVODEX-P944,EVODEX-P1198,EVODEX-P1208,EVODEX-P1512,EVODEX-P1598,EVODEX-P1664,EVODEX-P1760,EVODEX-P1893"
EVODEX-C103,[H][O:45]>>[H]C1:N:C2:N:C([O:45]):N([H]):C(=O):C:2:N:1[H],EVODEX-P132
EVODEX-C104,>>,"EVODEX-P133,EVODEX-P198,EVODEX-P229,EVODEX-P359,EVODEX-P360,EVODEX-P381,EVODEX-P430,EVODEX-P1181,EVODEX-P1187,EVODEX-P1213,EVODEX-P1229,EVODEX-P1466,EVODEX-P1651,EVODEX-P1746,EVODEX-P1764,EVODEX-P1871"
EVODEX-C105,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@@](N2:C([H]):C([H]):C(=O):N([H]):C:2=O)([C:8])O[C@]1([H])C([H])([H])OP(=O)(O[H])O[H].[H][O:1]>>[O:1][C:8],EVODEX-P135
EVODEX-C106,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@@](N2:C([H]):C([H]):C(=O):N([H]):C:2=O)([C:8])O[C@]1([H])C([H])([H])OP(=O)(O[H])O[H]>>[H]O[C:8],EVODEX-P137
EVODEX-C107,[C:16].[H][C:71]>>[C:16][C:71].[H],"EVODEX-P140,EVODEX-P488,EVODEX-P1443,EVODEX-P1686"
EVODEX-C108,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[S:18]>>[H][S:18],EVODEX-P141
EVODEX-C109,[H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S[C:16])O[C@@]1([H])N1:C([H]):N:C2:C(N([H])[H]):N:C([H]):N:C:2:1.[H][C:71]>>[C:16][C:71],EVODEX-P142
EVODEX-C110,[H][C:71]>>[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[C:71],EVODEX-P143
EVODEX-C111,[H][N:9].[H]OC(=O)C([H])([H])N([H])[C:2]>>[C:2][N:9],EVODEX-P147
EVODEX-C112,[H]OC(=O)C([H])([H])N([H])[C:2]>>[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])[C:2],EVODEX-P148
EVODEX-C113,[H][N:9]>>[H]N=C(N([H])[H])[N:9],EVODEX-P149
EVODEX-C114,[H]N=C(N([H])[H])[N:4]>>[H][N:4],EVODEX-P150
EVODEX-C115,>>[H].[H]NC([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)O[H])N([H])[H],"EVODEX-P151,EVODEX-P1542"
EVODEX-C116,[H][C:6][N:17][H].[H][C:20].[O:29]=[O:30]>>[C:6]=[N:17].[H][O:29][C:20].[H][O:30][H],"EVODEX-P152,EVODEX-P941,EVODEX-P1597"
EVODEX-C117,[O:29]=[O:30]>>[H]OC(=O)C([H])([H])SC([H])([C@@]([H])(C(=O)O[H])N([H])[H])[O:29][H].[H][O:30][H],EVODEX-P153
EVODEX-C118,[H][C:6][N:17][H].[H][C:20].O=[O:29]>>[C:6]=[N:17].[H][O:29][C:20],"EVODEX-P154,EVODEX-P943,EVODEX-P1599"
EVODEX-C119,[H][C:6][N:17][H].[O:29]=[O:30]>>[C:6]=[N:17].[H]OC(=O)C([H])([H])SC([H])([C@@]([H])(C(=O)O[H])N([H])[H])[O:29][H].[H][O:30][H],EVODEX-P156
EVODEX-C120,[H][C:52][N:57][H]>>[C:52]=[N:57],"EVODEX-P157,EVODEX-P524,EVODEX-P675,EVODEX-P1608"
EVODEX-C121,O=[O:29]>>[H]OC(=O)C([H])([H])SC([H])([C@@]([H])(C(=O)O[H])N([H])[H])[O:29][H],EVODEX-P158
EVODEX-C122,[H][C:6][N:17][H].O=[O:29]>>[C:6]=[N:17].[H]OC(=O)C([H])([H])SC([H])([C@@]([H])(C(=O)O[H])N([H])[H])[O:29][H],EVODEX-P159
EVODEX-C123,[H][C:6][N:17][H].O=[O:30]>>[C:6]=[N:17].[H][O:30][H],"EVODEX-P160,EVODEX-P1606"
EVODEX-C124,[H][C:6][N:17][H].[H][C:20]>>[C:6]=[N:17].[H]O[C:20],"EVODEX-P161,EVODEX-P948,EVODEX-P1600"
EVODEX-C125,[H][C:20].[O:29]=[O:30]>>[H][O:29][C:20].[H][O:30][H],"EVODEX-P162,EVODEX-P441,EVODEX-P949,EVODEX-P1602,EVODEX-P1672"
EVODEX-C126,O=[O:30]>>[H][O:30][H],EVODEX-P163
EVODEX-C127,[H][C:20].O=[O:29]>>[H][O:29][C:20],"EVODEX-P164,EVODEX-P439,EVODEX-P772,EVODEX-P950,EVODEX-P1601,EVODEX-P1669"
EVODEX-C128,[H]OC(=O)[C@]([H])(OP(=O)(O[H])O[H])C([H])([H])[O:6]>>[H][O:6],EVODEX-P165
EVODEX-C129,[H][C:4][C:5]>>[C:4]=[C:5].[H],EVODEX-P166
EVODEX-C130,[H]O[C:5][C:4][H]>>[C:4]=[C:5],"EVODEX-P167,EVODEX-P461"
EVODEX-C131,[H]N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)[O:25]>>[H][O:25],EVODEX-P169
EVODEX-C132,[H][N:6].[H]C1:C([H]):C([H]):C(C([H])([H])O[C:23]):C([H]):C:1[H]>>[N:6][C:23],EVODEX-P170
EVODEX-C133,[H]C1:C([H]):C([H]):C(C([H])([H])O[C:23]):C([H]):C:1[H]>>[H]OC1:C([H]):C([H]):C(C([H])([H])[C@@]([H])(C(=O)OC([H])([H])[H])N([H])[C:23]):C([H]):C:1[H],EVODEX-P171
EVODEX-C134,[H][N:6]>>[H]N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)[N:6],EVODEX-P172
EVODEX-C135,>>[H]N[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H])C1:C([H]):C([H]):C(O[H]):C([H]):C:1[H].[H],EVODEX-P173
EVODEX-C136,[N:1]#[C:2].[H][O:10][H]>>[H]O[C:2]=[O:10].[H][N:1]([H])[H],"EVODEX-P179,EVODEX-P330"
EVODEX-C137,[H][O:11]>>[H]C1:C([H]):C([H]):C(C([H])([H])C(=O)[O:11]):C([H]):C:1[H],EVODEX-P180
EVODEX-C138,[H]C1:C([H]):C([H]):C(C([H])([H])C#[N:1]):C([H]):C:1[H]>>[H][N:1]([H])[H],EVODEX-P181
EVODEX-C139,N#[C:2].[H][O:10][H]>>[H]O[C:2]=[O:10],"EVODEX-P182,EVODEX-P332"
EVODEX-C140,N#[C:2]>>[H]O[C:2]=O,"EVODEX-P183,EVODEX-P333"
EVODEX-C141,[N:1]#[C:2]>>[H]O[C:2]=O.[H][N:1]([H])[H],"EVODEX-P184,EVODEX-P334"
EVODEX-C142,[H]C([H])([H])[O:2]>>[H][O:2],EVODEX-P186
EVODEX-C143,[H]OC1:C([H]):C([H]):C(C(=O)O[C:1]):C([H]):C:1OC([H])([H])[H].[H][O:14]>>[C:1][O:14],EVODEX-P187
EVODEX-C144,[H][O:14]>>[H]C([H])([H])[O:14],"EVODEX-P188,EVODEX-P641,EVODEX-P931"
EVODEX-C145,[H]OC1:C([H]):C([H]):C(C(=O)O[C:1]):C([H]):C:1OC([H])([H])[H]>>[H]O[C:1],EVODEX-P189
EVODEX-C146,[H][C:1]([H])([H])[C:2]([H])[N:3][H].[H][C:23]([H])[C:24]([H])([H])[C:25]([H])([H])[C:26][H].[H][C:33]:[C:34]([H]):[C:35]([H]):[C:36]([H]):[C:37][H].[H][C:42]:[C:43][H].[H][C:48]:[C:49][H].[H][C:6]([H])[C:7]([H])[H].[H][N:13][C:14]([H])[C:15]([H])([H])[C:16]([H])[H].[H][N:18][H].[H][N:29][C:30]([H])[C:31]([H])[H].[H][N:40].[H][O:10]>>[H][C:1]([H])([H])[C:2]([H])[N:3][H].[H][C:23]([H])[C:24]([H])([H])[C:25]([H])([H])[C:26][H].[H][C:33]:[C:34]([H]):[C:35]([H]):[C:36]([H]):[C:37][H].[H][C:42]:[C:43][H].[H][C:48]:[C:49][H].[H][C:6]([H])[C:7]([H])[H].[H][N:13][C:14]([H])[C:15]([H])([H])[C:16]([H])[H].[H][N:18][H].[H][N:29][C:30]([H])[C:31]([H])[H].[H][N:40].[H][O:10],EVODEX-P191
EVODEX-C147,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):N:C3:C(=O):N([H]):C([H]):N:C:3:2)O[C@]1([H])C([H])([H])OP(=O)(O[H])[O:20]>>[H][O:20],EVODEX-P193
EVODEX-C148,[H][O:1]>>[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):N:C3:C(=O):N([H]):C([H]):N:C:3:2)O[C@]1([H])C([H])([H])OP(=O)(O[H])[O:1],EVODEX-P195
EVODEX-C149,[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])[S:5]>>[H][S:5],EVODEX-P200
EVODEX-C150,[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])S[C:6].[H][O:15]>>[C:6][O:15],EVODEX-P201
EVODEX-C151,[H][O:15]>>[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])[O:15],EVODEX-P202
EVODEX-C152,[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])S[C:6]>>[H]O[C:6],EVODEX-P203
EVODEX-C153,[H]OP(=O)(O[H])OP(=O)(O[H])O[P:27]>>[H]OC([H])([H])[C@@]1([H])O[C@]([H])(OP(=O)(O[H])O[P:27])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H],"EVODEX-P208,EVODEX-P1361,EVODEX-P1620"
EVODEX-C154,>>[H]OC([H])([H])[C@@]1([H])O[C@]([H])(OP(O)(=O)O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H].[H],"EVODEX-P209,EVODEX-P1362,EVODEX-P1621"
EVODEX-C155,[#16:48]-[#6](=[#8])-[#6](-[#85])(-[#85])-[#6@@](-[#6](-[#85])(-[#85])-[#85])(-[#8]-[#85])-[#6](-[#85])(-[#85])-[#6](=[#8])-[#8]-[#85].[#6:110]1=[#6:111]-[#7:112]-[#6:152]=[#6:153]-[#6:154]-1-[#85]>>[#16:48]-[#85].[#6:110]1:[#6:111]:[#7&+:112]:[#6:152]:[#6:153]:[#6:154]:1,EVODEX-P211
EVODEX-C156,[#85]-[#6](-[#85])(-[#85])-[#6](-[#6](-[#85])(-[#85])-[#85])(-[#6](-[#85])(-[#85])-[#8]-[#15](=[#8])(-[#8]-[#85])-[#8]-[#15](=[#8])(-[#8]-[#85])-[#8]-[#6](-[#85])(-[#85])-[#6@@]1(-[#85])-[#8]-[#6@@](-[#85])(-[#7]2:[#6](-[#85]):[#7]:[#6]3:[#6](-[#7](-[#85])-[#85]):[#7]:[#6](-[#85]):[#7]:[#6]:2:3)-[#6@](-[#85])(-[#8]-[#85])-[#6@]-1(-[#85])-[#8]-[#15](=[#8])(-[#8]-[#85])-[#8]-[#85])-[#6@@](-[#85])(-[#8]-[#85])-[#6](=[#8])-[#7](-[#85])-[#6](-[#85])(-[#85])-[#6](-[#85])(-[#85])-[#6](=[#8])-[#7](-[#85])-[#6](-[#85])(-[#85])-[#6](-[#85])(-[#85])-[#16]-[#6:49]=[#8:50].[#6:110]1=[#6:111]-[#7:112]-[#6:152]=[#6:153]-[#6:154]-1-[#85]>>[#85]-[#6:49](-[#85])-[#8:50]-[#85].[#6:110]1:[#6:111]:[#7&+:112]:[#6:152]:[#6:153]:[#6:154]:1,EVODEX-P212
EVODEX-C157,[H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S[C:49]=[O:50])O[C@@]1([H])N1:C([H]):N:C2:C(N([H])[H]):N:C([H]):N:C:2:1>>[H][C:49]([H])[O:50][H],EVODEX-P213
EVODEX-C158,[H]OC(=O)C([H])([H])[C@@](O[H])(C([H])([H])[H])C([H])([H])C(=O)[S:48]>>[H][S:48],EVODEX-P215
EVODEX-C159,[H][C:8][O:9][H].[O:11]=[O:12]>>[C:8]=[O:9].[H][O:11][O:12][H],"EVODEX-P216,EVODEX-P352,EVODEX-P1047,EVODEX-P1697"
EVODEX-C160,[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C(=O)O[H])N([H])C(=O)C1:C([H]):C([H]):C(N(C([H])=[O:14])C([H])([H])C2([H])N([H])C3:C(:N:C(N([H])[H]):N([H]):C:3=O)N([H])C2([H])[H]):C([H]):C:1[H]>>[H][O:14][H],EVODEX-P218
EVODEX-C161,([#7:9]-[#85].[#6:13]=[#8])>>[#7&+:9]=[#6:13],EVODEX-P219
EVODEX-C162,([#7:9]-[#85].[#6:13]=[#8:14])>>[#7&+:9]=[#6:13].[#85]-[#8:14]-[#85],EVODEX-P220
EVODEX-C163,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@@]([H])([O:10])O[C@]1([H])C([H])([H])OP(=O)(O[H])O[H]>>[H][O:10],EVODEX-P224
EVODEX-C164,[H]OP(=O)(O[H])OP(=O)(O[H])O[C:9].[H][N:29]>>[C:9][N:29],"EVODEX-P225,EVODEX-P365,EVODEX-P1050,EVODEX-P1295"
EVODEX-C165,[H][N:29]>>[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])([N:29])O[C@]1([H])C([H])([H])OP(=O)(O[H])O[H],"EVODEX-P226,EVODEX-P366,EVODEX-P1052"
EVODEX-C166,[H]OP(=O)(O[H])OP(=O)(O[H])O[C:9]>>[H]C1:N:C2:C(:N:C([H]):N:2[C:9]):C(=O):N:1[H],EVODEX-P227
EVODEX-C167,[H]OC([H])([H])C(O[H])([C@@]([H])(O[H])[C:15][O:16][H])[O:8]>>[C:15]=[O:16].[H][O:8],EVODEX-P230
EVODEX-C168,[H][O:10][C:9].[H][O:16][C:15]>>[C:9]=[O:10].[H].[C:15]=[O:16].[H],"EVODEX-P231,EVODEX-P318,EVODEX-P375"
EVODEX-C169,[H]O[C@]1([H])[C@@]([H])(C([H])([H])OP(=O)(O[H])O[H])O[C:9]([O:10][H])[C:13]1>>[H][C:13][C:9]=[O:10],"EVODEX-P232,EVODEX-P319"
EVODEX-C170,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])([N:10])O[C@]1([H])C([H])([H])OP(=O)(O[H])O[H]>>[H][N:10],"EVODEX-P234,EVODEX-P1464"
EVODEX-C171,[H]OC(=O)C1:C([H]):C([H]):C([H]):C([H]):C:1N([H])[C:11].[H][O:26]>>[C:11][O:26],EVODEX-P235
EVODEX-C172,[H][O:26]>>[H]O[C@@]1([H])[C@@]([H])(O[H])[C@@]([H])([O:26])O[C@]1([H])C([H])([H])OP(=O)(O[H])O[H],EVODEX-P236
EVODEX-C173,[H]OC(=O)C1:C([H]):C([H]):C([H]):C([H]):C:1N([H])[C:11]>>[H]OP(=O)(O[H])OP(=O)(O[H])O[C:11],EVODEX-P237
EVODEX-C174,>>[H]OP(O)(=O)OP(=O)(O[H])O[H].[H],"EVODEX-P238,EVODEX-P722,EVODEX-P746,EVODEX-P1256,EVODEX-P1465,EVODEX-P1685"
EVODEX-C175,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):N:C3:C(N([H])[H]):N:C([H]):N:C:3:2)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[P:24].[H][O:35]>>[P:24][O:35],"EVODEX-P240,EVODEX-P292,EVODEX-P580,EVODEX-P585,EVODEX-P748,EVODEX-P1023,EVODEX-P1095,EVODEX-P1107,EVODEX-P1183,EVODEX-P1200,EVODEX-P1269,EVODEX-P1560,EVODEX-P1677"
EVODEX-C176,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):N:C3:C(N([H])[H]):N:C([H]):N:C:3:2)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[P:48]>>[H]N=C1:N([H]):C(=O):C2:N:C([H]):N([C@]3([H])O[C@]([H])(C([H])([H])OP(=O)(O[H])O[P:48])[C@@]([H])(O[H])[C@@]3([H])O[H]):C:2:N:1[H],EVODEX-P242
EVODEX-C177,>>[H].[H]N=C1:N([H]):C(=O):C2:N:C([H]):N([C@]3([H])O[C@]([H])(C([H])([H])OP(O)(=O)O[H])[C@@]([H])(O[H])[C@@]3([H])O[H]):C:2:N:1[H],"EVODEX-P243,EVODEX-P1044"
EVODEX-C178,[O:1]=[C:2]1[C:3]=[C:4][C:5](=[N:6])[C:16]=[C:17]1.[H][C:37][O:38][H]>>[C:37]=[O:38].[H][O:1][C:2]1:[C:3]:[C:4]:[C:5]([N:6][H]):[C:16]:[C:17]:1,"EVODEX-P249,EVODEX-P1868"
EVODEX-C179,[O:1]=[C:2]1[C:3]=[C:4][C:5](=[N:6])[C:16]=[C:17]1>>[H][O:1][C:2]1:[C:3]:[C:4]:[C:5]([N:6][H]):[C:16]:[C:17]:1,EVODEX-P250
EVODEX-C180,[H][C:3]([C:2]=[O:1])[O:4][H]>>[H][O:1][C:2]([H])[C:3]=[O:4],"EVODEX-P252,EVODEX-P299,EVODEX-P939,EVODEX-P954"
EVODEX-C181,[H][O:22].[H]OC([H])([H])[C@@]1(O[P:40])O[C@]([H])(C([H])([H])OP(=O)(O[H])O[H])[C@@]([H])(O[H])[C@]1([H])O[H]>>[O:22][P:40],EVODEX-P255
EVODEX-C182,[H]OC([H])([H])[C@@]1(O[P:40])O[C@]([H])(C([H])([H])OP(=O)(O[H])O[H])[C@@]([H])(O[H])[C@]1([H])O[H]>>[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):N:C3:C(N([H])[H]):N:C([H]):N:C:3:2)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[P:40],EVODEX-P256
EVODEX-C183,[H][S:48].[P:68].[C:81][O:82]>>[S:48][C:81].[P:68][O:82].[H],"EVODEX-P258,EVODEX-P700,EVODEX-P817"
EVODEX-C184,[H][S:48].[H]OP(=O)(O[H])O[P:68].[C:81][O:82]>>[S:48][C:81].[P:68][O:82],"EVODEX-P259,EVODEX-P818"
EVODEX-C185,[H][S:48].[H]O[C:81]>>[S:48][C:81],"EVODEX-P260,EVODEX-P708"
EVODEX-C186,[H][S:48]>>[H]OC(=O)C([H])([H])C([H])([H])C(=O)[S:48],EVODEX-P261
EVODEX-C187,[H][S:48].[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):N:C3:C(N([H])[H]):N:C([H]):N:C:3:2)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])[O:71].[H]O[C:81]>>[S:48][C:81].[H][O:71],EVODEX-P262
EVODEX-C188,[H]OC(=O)C([H])([H])C([H])([H])C(=O)[O:82]>>[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):N:C3:C(N([H])[H]):N:C([H]):N:C:3:2)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])[O:82],EVODEX-P263
EVODEX-C189,[H][S:48].[C:81]>>[S:48][C:81].[H]OP(=O)OP(=O)(O[H])OC([H])([H])[C@@]1([H])O[C@@]([H])(N2:C([H]):N:C3:C(N([H])[H]):N:C([H]):N:C:3:2)[C@]([H])(O[H])[C@]1([H])O[H],EVODEX-P264
EVODEX-C190,[H][S:48]>>[H]OC(=O)C([H])([H])C([H])([H])C(=O)[S:48].[H]O.[H],"EVODEX-P265,EVODEX-P822"
EVODEX-C191,[H][S:48].[H]OP(=O)(O[H])O[P:68]>>[H]OC(=O)C([H])([H])C([H])([H])C(=O)[S:48].[H]O[P:68],"EVODEX-P266,EVODEX-P823"
EVODEX-C192,[P:68].[O:82]>>[H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S)O[C@@]1([H])N1:C([H]):N:C2:C(N([H])[H]):N:C([H]):N:C:2:1.[P:68][O:82].[H],"EVODEX-P267,EVODEX-P710,EVODEX-P824"
EVODEX-C193,[H][S:48].[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):N:C3:C(N([H])[H]):N:C([H]):N:C:3:2)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])[O:71]>>[H]OC(=O)C([H])([H])C([H])([H])C(=O)[S:48].[H][O:71],EVODEX-P268
EVODEX-C194,[H]OP(=O)(O[H])O[P:68].[O:82]>>[H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S)O[C@@]1([H])N1:C([H]):N:C2:C(N([H])[H]):N:C([H]):N:C:2:1.[P:68][O:82],"EVODEX-P269,EVODEX-P826"
EVODEX-C195,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):N:C3:C(N([H])[H]):N:C([H]):N:C:3:2)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])[O:71].[H]O[C:81]>>[H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S[C:81])O[C@@]1([H])N1:C([H]):N:C2:C(N([H])[H]):N:C([H]):N:C:2:1.[H][O:71],EVODEX-P270
EVODEX-C196,[P:68].[H]OC(=O)C([H])([H])C([H])([H])C(=O)[O:82]>>[P:68][O:82].[H],"EVODEX-P271,EVODEX-P828"
EVODEX-C197,[H]O[C:81]>>[H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S[C:81])O[C@@]1([H])N1:C([H]):N:C2:C(N([H])[H]):N:C([H]):N:C:2:1,"EVODEX-P272,EVODEX-P712"
